GalaxyID_test,Mass_Host,GroupID_test,GalaxyID_V1,GalaxyID_V2,R_1,R_2,r_sep_1,r_sep_2,mu_1,mu_2,N_1,N_2,N_3
17853026,26350594048.0,28000000000799,10493261,16861200,1339.258332789384,1578.1169903060393,123.50246268649943,150.81843780100462,0.536961019938521,1.1791399231228443,0,3,3
18024023,39918116864.0,28000000000846,17183687,8585109,3405.8145657001974,3531.4312724155557,298.8804513101489,378.7062583569376,0.7812853427493789,0.3837926809071631,0,0,0
18026172,37921062912.0,28000000000848,11530330,11539241,2005.8854749757606,2356.835862249686,246.3816348923947,180.13584755203303,1.066133855947545,0.39231605133336617,0,0,11
8694639,25609256960.0,28000000000903,8696149,15620685,164.01747657155187,1764.9411301401105,14.724430136715716,140.47086427093285,0.5364986420910199,4.354628246426092,1,3,7
8696149,13739331584.0,28000000000903,8694639,15620685,164.01747657155187,1772.3993130912183,14.724430136715716,113.73314332623532,1.8639376161372363,8.116755392807324,1,3,7
18283362,46203994112.0,28000000000937,12186188,18873061,3065.5021434831124,3156.770889401603,369.17555003279085,117.47080184728975,0.7855090728308679,5.94582577441395,0,0,0
8733178,17899864064.0,28000000000987,9772599,17461240,2178.1332041321803,2425.817546368608,226.61879456436594,229.35266320616324,0.844297901367571,3.398735127288171,0,0,3
8743717,19744354304.0,28000000001005,10414448,10092168,6870.304055641514,7436.060538074076,1397.7586342872678,922.9495360338909,0.7260391204130613,0.7016423847901387,0,0,0
18452163,31434864640.0,28000000001070,18108607,16253921,4498.2603588800075,5609.670709391705,596.5558119939626,456.98674105953575,1.3094670649105107,1.8177227197374692,0,0,0
18454336,31990646784.0,28000000001072,20655128,10444583,7286.86101717292,8211.559169018194,382.2609878346666,738.7908947911682,5.24580643827223,0.4818133402575972,0,0,0
8873580,14799549440.0,28000000001122,16573398,9195987,4503.724728626057,4788.621339574217,582.3667056804825,682.9690566580384,4.76228078035327,1.1441465028816444,0,0,0
8941628,14088607744.0,28000000001174,17037404,9271073,7883.650825197352,7901.802071872651,1080.160245238494,1176.8658278540117,2.1903448698926313,1.5673908736230056,0,0,0
8997130,22256343040.0,28000000001208,16643441,2289703,1964.188824177439,3200.419280668181,103.8974908564832,357.3272149359811,3.620747826863114,0.5354099042499302,0,1,1
9074809,26558537728.0,28000000001258,10844560,10269192,964.3608786453589,1347.3174388220107,126.7316172194536,105.98305569577337,0.4526119452475302,0.5771422519184863,1,2,2
9103215,27815018496.0,28000000001276,18440934,10873831,2019.0980920973627,2037.903742708492,132.47582314461644,196.258541714418,1.7686719455920796,0.4387305662857971,0,0,6
17654556,49317441536.0,28000000000719,17881979,18412316,2661.2288138042463,3114.3417450727998,191.0522567448415,277.53506798683435,0.9648699116166576,0.8434078262076373,0,0,1
17659955,28147650560.0,28000000000721,10357347,9186582,4396.903177774016,9476.727851442423,372.5329789395314,663.6121299699751,0.5234505750521865,0.7567996728747225,0,0,0
17818556,38638415872.0,28000000000782,17704711,10180875,963.9863528647664,1800.888372473787,43.83773713531021,105.47984210351657,1.5596723362478953,0.32366028859538437,1,2,5
17884044,45883383808.0,28000000000813,10916681,9900981,2856.1749388915287,5171.01865342685,190.5896848728455,334.98121242192576,0.2459147689546097,0.3546703677326134,0,0,1
17997834,49474834432.0,28000000000834,10102800,7615993,2930.463669510433,3974.8001056164744,165.1029782177307,204.13663832361874,0.4185761734779159,0.24926375240224272,0,0,1
18054057,16254200832.0,28000000000863,10783377,8747773,3199.05858356576,3370.189035500811,345.61182912766975,455.47046378264474,0.6179706314582345,1.135152785098798,0,0,0
18058632,35894751232.0,28000000000865,10302219,10100571,1950.7230365607918,2857.5918115535114,227.6003468152136,272.5664151731378,0.38884691808525196,0.4174775517218439,0,1,2
8723902,31406684160.0,28000000000970,8725617,8922757,364.6919951717049,1869.5403895681263,42.88852339458175,171.83350391498274,0.35311906291988515,1.101666319428482,1,2,2
8725617,11090298880.0,28000000000970,8723902,8922757,364.6919951717049,2234.086859562843,42.88852339458175,188.0388772195799,2.831906019831271,3.1198154818348773,1,1,2
18363467,38603337728.0,28000000000988,16623392,10076353,2801.024981674264,4767.690571957617,212.8196249627204,403.87997551176625,1.451575407153353,0.33682854087947944,0,0,1
18423921,44049686528.0,28000000001037,8821464,12785591,3350.1128987154043,3697.2472733144596,286.14267325217577,305.32883206871696,0.5831919792589358,0.5602329222550421,0,0,0
8826312,12751224832.0,28000000001087,14837488,8283637,1334.8562149262268,1700.121385127951,101.99438115109653,182.04920222866,7.525316309315626,2.9816789866794813,0,2,5
8887632,30171578368.0,28000000001136,9955909,10193360,1903.0930947661159,8405.906314434616,234.41078752458665,890.908216281096,0.5945451112039085,0.5020433110673913,0,1,1
8890851,26962771968.0,28000000001139,17461240,9688294,1075.2987688495632,1980.1357413492071,119.25307439664505,255.95587384520547,2.256329461978262,1.1277029149705562,0,2,5
16807937,145898242048.0,28000000000024,18719249,12150242,303.88385611336776,412.3883076975546,7.292479248407733,23.52296010856338,2.1896782476028425,0.35464221359827747,4,6,7
16824761,60641570816.0,28000000000024,6642818,12153708,496.32061725551483,780.5991228083242,49.50719083558075,115.39031890260745,0.325367470375522,0.28857811624138785,5,8,9
12150242,51741675520.0,28000000000024,6643599,16807937,390.06430139293667,412.3883076975546,29.476304391403794,23.52296010856338,0.2465652977756527,2.81974328395309,4,7,9
6642818,19730794496.0,28000000000024,16824761,16807937,496.32061725551483,590.5706279733375,49.50719083558075,38.12428455871579,3.0734479966477677,7.394443344771432,5,8,9
18544428,662396862464.0,28000000000001,8222575,8225948,660.8381260084161,796.274282431101,15.71301256549396,19.434740842617146,0.11847916679446115,0.12722808862123833,2,2,7
13954079,114423431168.0,28000000000001,2637009,9434707,165.25538617384356,806.4687589220308,15.236164990570025,56.27500799015341,0.10900903076124752,0.23632447036391951,3,5,13
13965936,386189230080.0,28000000000001,8231472,21379521,662.2344033580694,739.7656191872372,27.095250235773896,3.2846772331477743,0.20598454804014404,4.933916080355961,3,4,8
13989413,40555515904.0,28000000000001,9490637,141998,1365.9377335720835,1504.7322415641465,117.90145117622077,103.28694661825568,0.35547128953125007,0.37658473693571387,0,8,21
13992881,64178241536.0,28000000000001,9485864,2637009,240.14653456327287,698.2170100545395,29.991507685880165,118.03567082488313,0.16476107245893612,0.19435227624619972,4,10,24
14892359,23327602688.0,28000000000001,9493312,9485864,641.2214013766989,784.3267178890649,63.83284338666254,85.10987092896984,0.523958926576176,0.4532860082291882,3,16,39
9493312,12222705664.0,28000000000001,14892359,9490637,641.2214013766989,819.1178562130124,63.83284338666254,92.15786846176971,1.908546546834362,1.1794705634171443,2,22,42
9491217,10039673856.0,28000000000001,9478261,9476461,725.0021457824083,929.6056210999138,87.95484524203376,98.56143989320648,1.496134019435621,2.0829432266370227,2,13,25
13872509,13697842176.0,28000000000191,14715401,13873824,810.7322809409294,855.6617703117014,93.01786563998057,88.36677519475796,5.53044895120275,2.058175352713306,2,3,6
13873824,28192561152.0,28000000000191,14715401,13872509,287.1681210817343,855.6617703117014,28.831424179189096,88.36677519475796,2.6870640268390753,0.4858672506604908,2,3,6
14715401,75755216896.0,28000000000191,13873824,13872509,287.1681210817343,810.7322809409294,28.831424179189096,93.01786563998057,0.37215339493653554,0.18081714682178238,3,3,6
13889992,25383159808.0,28000000000200,8273411,14793103,1041.7443811047588,1064.1632508983469,89.19539721751728,83.76828167805648,0.4008718327019722,4.304251668996939,0,4,5
13891266,27995688960.0,28000000000200,14793103,8273411,100.91082428943183,225.58789809281524,9.84878191437633,24.462675011027706,3.9025832914525993,0.36346288196509524,2,3,4
14793103,109255507968.0,28000000000200,13891266,13889992,100.91082428943183,1064.1632508983469,9.84878191437633,83.76828167805648,0.2562405271887958,0.23232842243005733,1,2,3
14861045,102967525376.0,28000000000209,8290282,1784463,120.91412947223297,226.61504827835674,7.741559754738169,16.63467789544292,0.3037868802010744,0.11276288105012873,2,3,7
1784463,11610914816.0,28000000000209,14861045,8290282,226.61504827835674,341.6642106121759,16.63467789544292,37.63245941306366,8.868166462999913,2.6940326228985403,2,3,7
8290282,31280183296.0,28000000000209,14861045,1784463,120.91412947223297,341.6642106121759,7.741559754738169,37.63245941306366,3.2917813940421228,0.3711907537793988,2,3,7
10047593,10661201920.0,28000000001881,10320320,16727953,4328.280281934496,4388.812626182087,572.8537544224436,416.5009349598375,1.1211074857871184,3.462641564526338,0,0,0
10088970,19594860544.0,28000000001921,17341514,16085014,6406.50317992394,6740.010150619561,536.6152931033624,454.07622578214307,3.9376546527975127,3.503523640693689,0,0,0
10113002,14224785408.0,28000000001944,13783516,13785719,1652.9987149424167,1819.4153934475503,156.49521359076127,138.69304605475065,2.073833637406532,2.6770241599977886,0,4,6
10120155,14675606528.0,28000000001951,9665096,8799477,2857.815272736024,4832.100212852941,247.5335544822389,468.46219366923424,1.436628602420922,0.8285005205612447,0,0,1
10191300,13169965056.0,28000000002021,10065617,18162104,2174.306141037872,2871.2590373991425,212.9130027755173,211.38944607021054,1.0255746428003278,1.977358732332843,0,0,3
10214810,12533684224.0,28000000002044,15667566,11044017,787.6173207057357,3011.710761007716,53.905698495981746,206.40538972546952,8.865181047663196,0.8298690694698645,1,1,1
10221112,15529778176.0,28000000002051,9772599,9897265,1917.0614056055958,2149.9949375277097,207.25709345156008,239.39954874453335,0.9731509035560869,1.3558136963308032,0,1,4
10230192,10912273408.0,28000000002060,8420653,15988447,2403.5904639161895,2424.8885129002065,173.76023979272588,217.01034140526352,3.631255878445087,3.02246503243039,0,0,2
10320320,11952353280.0,28000000002153,10987642,10047593,4038.348879950405,4328.280281934496,458.3236413830104,572.8537544224436,0.9594931384089744,0.8919751341218722,0,0,0
10376426,12931951616.0,28000000002214,9250333,9230667,3765.628149113839,4433.6761375853175,629.9980549966784,526.8758114192888,1.0778948438651506,0.782686385207088,0,0,0
10803440,10361927680.0,28000000002500,7653317,12724543,1159.6639407379585,1196.3839438533594,130.9466122909594,92.71082309766241,1.012587322748039,3.58448157785251,0,6,7
12152677,21871976448.0,28000000000024,12153708,16824761,342.42947600682135,902.8775546676366,49.17884179372891,132.72902591488938,0.8001028308349429,2.7725693176459663,2,7,8
12153708,17499830272.0,28000000000024,12152677,16824761,342.42947600682135,780.5991228083242,49.17884179372891,115.39031890260745,1.249839347470444,3.465266226783208,2,8,9
18719249,319470206976.0,28000000000024,16807937,12150242,303.88385611336776,589.8391036113561,7.292479248407733,14.156042472865188,0.4566881006808892,0.16196087894946354,2,3,4
13160766,12393413632.0,28000000000059,13161539,13163160,375.40715668817865,865.4381352515791,30.370442315566446,69.61723334837023,1.818922554621632,1.5104048659900324,3,3,8
19575152,271280799744.0,28000000000059,16491888,15625596,2192.5745135811467,2972.108374102828,64.4315122876461,94.23819054837038,0.17979372817400713,0.2661708177952134,0,0,3
13238499,34225227776.0,28000000000073,19955964,13241492,217.07322414839444,266.8860375609372,9.629629744459349,19.563081642557343,8.653440314915379,1.5722446116117266,3,3,6
13239980,30783774720.0,28000000000073,13241492,19955964,507.35348338494936,552.0512309833629,36.64431262978673,24.27106416801809,1.7480127255816924,9.620846323033383,3,3,7
13241492,53810429952.0,28000000000073,19955964,13238499,59.53214756116711,266.8860375609372,3.1550197656861556,19.563081642557343,5.503876592106513,0.6360333453296991,3,3,6
19955964,296165965824.0,28000000000073,13241492,13238499,59.53214756116711,217.07322414839444,3.1550197656861556,9.629629744459349,0.18169012027525627,0.11556097501202664,3,3,5
17694922,39164026880.0,28000000000735,9987252,13741790,2742.1202861752918,3622.266393458972,301.48262759824513,471.025949595802,0.368796468765982,0.5377214211533091,0,0,1
17749095,62431657984.0,28000000000755,13202230,13207799,1508.491203929327,1667.3936581869086,104.17176486740355,133.17371068004033,1.1617927551209466,0.31868982786103545,0,3,6
8662581,16200905728.0,28000000000800,15614724,9005185,966.802247951626,7474.789786923671,53.755544865786945,406.7162917772533,6.32407775467305,1.8540892955191697,1,1,1
18029434,48225603584.0,28000000000849,10883094,14091998,3436.6401800660387,4028.222196404621,490.75851263339314,452.6401509755813,0.3091069396370544,0.7677601738567802,0,0,0
18032140,43902201856.0,28000000000850,10118200,15898376,4361.704868610769,4720.109787084712,701.8527486372681,430.38945516714523,0.2623845072231996,2.0518215976379115,0,0,0
18281742,51621789696.0,28000000000936,11062353,9250333,1796.2787050706281,4076.1724498523427,160.07472164196145,437.03675177689615,0.2531374335712454,0.27002713486084556,0,1,1
8730962,19157417984.0,28000000000985,17851300,13878026,1782.9179611246914,2332.7290036035247,148.86563505269328,207.929305270737,2.7854713087414775,0.6318033552386263,0,1,4
18362209,31090972672.0,28000000000986,16559174,8503365,1927.9654219642046,2093.5289275819773,118.135963313291,177.889195892338,1.3173433165983133,0.863664775087034,0,1,2
18408010,39352578048.0,28000000001022,18357987,9344084,1609.2208437076324,4708.209253659771,129.48317970667406,398.3417681276694,0.7702413713030037,0.4276774713837422,0,1,1
18440934,49195642880.0,28000000001053,9103215,10873831,2019.0980920973627,3290.4123238813404,132.47582314461644,230.20599075980712,0.5653959754900961,0.24805649650248052,0,0,1
8806615,33093373952.0,28000000001068,17671104,9110372,990.8975496924204,2616.187929009783,86.74518071119961,200.36961893076352,0.8369604837564796,0.9159471755272057,1,1,3
8844016,10404155392.0,28000000001103,2748527,17518213,2797.770807228558,2832.6050428454782,227.563470063035,229.55786257703792,1.6966052603917126,2.5425280414727585,0,0,2
16467493,73439715328.0,28000000000427,9055873,8858657,3617.1678280672086,4438.377201245536,214.55556900209947,228.2488845919892,0.2847690341199684,0.30056845048232483,0,0,0
16608246,71763222528.0,28000000000461,9715325,15265735,4215.823698776301,5989.9610401808495,350.36360656630524,326.38824521779725,0.21333492634094883,1.360709206305502,0,0,0
16689343,54797381632.0,28000000000484,8530808,10839974,615.6750655879734,2075.1876136958244,43.13999423741513,207.92517754329165,0.6179323898977349,0.3160127541183025,1,1,2
8530808,33861076992.0,28000000000484,16689343,10839974,615.6750655879734,1910.6312562059334,43.13999423741513,189.14163727588544,1.6183000217313348,0.5114034468570279,1,2,2
16725168,18224171008.0,28000000000495,10269192,10844560,6123.324076977844,6675.59199777279,459.73463373508173,812.4956517916384,0.8410837598742532,0.6596026463274065,0,0,0
16965345,46621917184.0,28000000000536,10390333,9972238,850.3963964421225,4660.988051750916,64.02664186195408,363.8819117366965,0.24327897497729808,0.5513207607176895,1,1,1
17074705,15944022016.0,28000000000570,8575425,14308491,703.4150024420134,2156.1484486820214,82.12675580632727,150.85682580133314,1.4916897736426207,7.485618741383454,1,1,4
8575425,23783534592.0,28000000000570,17074705,14308491,703.4150024420134,1636.8918698789762,82.12675580632727,117.91342880485928,0.6703806767797686,5.0182141579639605,1,3,4
17277488,43501277184.0,28000000000609,9132632,14083680,843.9787111914786,2659.53624583528,51.182985100215326,257.65662000539754,0.4415415328326191,0.29043617258775517,1,1,2
17363052,52823969792.0,28000000000640,9425387,18399452,2285.178758205366,4397.843188448804,179.74087054705302,450.6618894665327,0.38212102421459754,0.817806444349104,0,0,1
17464777,26718146560.0,28000000000674,17765765,16996937,4087.8772189953684,4527.047356222669,322.06772696311924,287.7645838566685,2.155375184827192,2.1870842873316434,0,0,0
18240264,127998992384.0,28000000000120,18250541,9913396,932.9830472117523,2826.9904094139256,55.31973857339561,167.0315094884499,0.5248881959198782,0.20219047164339277,1,1,2
18250541,67185160192.0,28000000000120,18240264,9913396,932.9830472117523,3751.7765469836395,55.31973857339561,273.6050038496722,1.905167629551047,0.3852067415786508,1,1,1
14498362,161336426496.0,28000000000167,18133716,18020417,2363.7904683937954,2494.635120458142,155.07929244088388,129.19065433283464,0.17691831805080716,0.1607615199822406,0,0,2
17557355,35053604864.0,28000000000708,8933477,17316115,1409.717988397782,1871.5153007913934,116.87305165206665,165.1187156218404,0.7128103043593433,0.7287442675042758,0,3,5
17710820,45703168000.0,28000000000742,10070091,13806264,2519.7951488462886,4224.603389906126,137.2158681918295,250.65120570803282,0.2558995115612117,0.31504375784190713,0,0,1
8653534,40429981696.0,28000000000784,9909258,15476545,1361.3384772270374,1529.9525028039,86.90907943015652,72.45078382999195,0.5097292454633715,2.9404782950906436,0,2,3
17845683,47307296768.0,28000000000795,9394847,197363,3400.574131864794,4444.698258168264,263.32770069298823,466.8013458519755,0.5227163495151751,0.8844697489521961,0,0,0
8674518,17416710144.0,28000000000829,17986236,17107478,231.83634747831937,910.020403754911,31.38507855850512,89.41152799105417,1.0277387090906163,1.6810280691319979,2,3,6
17986236,17899827200.0,28000000000829,8674518,17107478,231.83634747831937,998.4015864932592,31.38507855850512,91.59296500186645,0.973009959783299,1.6356570539407218,2,3,6
18037031,20007391232.0,28000000000852,9976061,13802320,6511.142570286063,7704.412722550036,677.4985379948253,656.0669093563833,0.9542548576479999,1.2825752766286487,0,0,0
18108607,41162919936.0,28000000000886,18452163,17331331,4498.2603588800075,4899.563926844186,596.5558119939626,573.9392376311876,0.7636694551522303,1.9826553272433038,0,0,0
8692369,11932556288.0,28000000000899,9661080,17866288,1814.8581418789156,5127.612576972142,115.67434335046282,376.8528615291257,1.4257470273246449,3.1635628149487762,0,1,1
8703530,20579166208.0,28000000000933,9966100,17689286,2819.680728646859,4036.6707214405374,253.05394644023218,447.0586548679084,0.7981264917144694,1.1988425843224522,0,0,1
18335391,58299678720.0,28000000000967,9244411,9101581,1039.2929555440394,1556.2560221888996,74.39568311544127,118.35587865568935,0.5790484581250194,0.34013880809256025,0,2,4
18397263,40683675648.0,28000000001017,10565598,11176935,6384.4336816690175,6520.454343634918,446.3223233226686,500.71125687566683,0.48026169142267566,0.2655540054314416,0,0,0
8778322,22197704704.0,28000000001042,8779627,14091998,690.48635951977,5920.150220666789,81.83940257688302,632.0713349260608,0.7194949995493012,1.6679966818969356,1,1,1
9883163,22074890240.0,28000000001733,16191774,2421202,1001.0012345355445,1151.9261876859348,69.83203736562892,85.4049914951851,3.1424601449796383,0.9357820082189455,0,2,2
9952720,14820671488.0,28000000001795,10400500,10304879,5639.8426160628,8822.30187180468,615.6213121331461,875.0073311779053,0.8849659981074132,0.9659817324465886,0,0,0
10007496,14228434944.0,28000000001842,8648067,8646377,1463.1963571806698,1490.2405719220847,207.6600539471126,99.395566274849,0.9128339809064526,1.6835271734577641,0,2,2
10025603,15490355200.0,28000000001860,14582104,13251387,5808.081480293805,8209.156507879095,341.99276456892153,859.7852540047793,7.8715228758602,2.308816246124556,0,0,0
10100571,14985252864.0,28000000001932,10302219,18058632,2188.1929387351074,2857.5918115535114,227.42503759382646,272.5664151731378,0.9314199445730488,2.3953383741846745,0,0,2
10118200,11519257600.0,28000000001949,9799267,18032140,2308.8073875842488,4361.704868610769,261.7696673517059,701.8527486372681,2.3314050016556624,3.8112006329296775,0,0,1
10232228,15990374400.0,28000000002062,9743798,9037349,1287.7664148341698,1630.3104615169466,156.01550647377232,203.8115914840112,1.0876117472271318,1.8167399267399267,0,2,2
10283591,10876623872.0,28000000002114,8358440,2318346,884.0151671373369,940.9234253995429,68.657039316322,84.63391662182661,3.682688171567215,1.4593186233883588,2,4,7
10316711,10490452992.0,28000000002149,10290857,18070829,5746.789651348479,5949.51432974459,688.5664072438368,741.537657482472,1.368269357571704,2.641323517023582,0,0,0
10350099,11158176768.0,28000000002186,17391092,8615266,912.7286823137403,1121.1625739367043,58.45097130911841,91.92684069799341,1.6781622106669962,1.455562839134975,1,3,3
10382478,14046558208.0,28000000002221,9105123,11893575,3167.697774453674,3822.2067591300993,334.45083324641587,433.1219284755373,1.301063864996586,0.8071368345266889,0,0,0
10478218,10562960384.0,28000000002330,18320343,10023058,1258.9382768496132,4327.418527619502,155.64086859275966,484.4912904005984,1.9660924147228156,1.365664374719291,0,1,1
10493261,14149241856.0,28000000002348,17853026,16861200,1339.258332789384,2316.1964951095924,123.50246268649943,187.36167684989618,1.8623325769801584,2.1959506916495526,0,1,3
10508210,11613262848.0,28000000002365,13279049,13284137,7416.753032771306,7504.675608136722,1112.2233708673875,757.5956689433916,3.0423823063717848,1.5069723977713934,0,0,0
18342108,27246577664.0,28000000000973,15890725,8856888,3204.8226814968125,4352.7242557234185,202.63217697365957,414.5736713807855,4.773750557445423,1.8193137954898202,0,0,0
18356558,27544178688.0,28000000000982,9726406,17860602,2342.982189560962,3511.4923108992416,209.9412572494434,268.25155358470033,0.5816419449449659,0.9662957330289013,0,0,1
8770454,19392604160.0,28000000001034,8771480,13881535,264.084426486997,1526.2505530613437,27.095006446931755,143.79010569879344,0.5221174891448926,2.244383884541683,1,3,3
8771480,10125217792.0,28000000001034,8770454,13881535,264.084426486997,1590.622563603422,27.095006446931755,140.9119194184327,1.9152777311439386,4.298618474201014,1,3,3
18428671,31055187968.0,28000000001043,8840875,17816033,6144.916655571049,7882.233672721021,484.26794478511573,704.9625657231168,0.557741445901011,1.3374949039368185,0,0,0
8782361,11529296896.0,28000000001048,10007496,2885113,6539.874588219891,6891.682217350225,750.1721620193847,674.3075854423467,1.2341112448007514,0.9231973592156161,0,0,0
8793007,26980495360.0,28000000001057,10202982,8719657,1018.9964394835189,1418.2206842369887,115.03208080163782,157.2218481069739,0.4347975986160693,1.498349257291027,0,2,2
8878258,20440608768.0,28000000001125,17011392,9737382,3187.7872113575704,3377.2425815878787,325.2806677878188,313.05097188699983,1.6237905988378047,0.5979354690812309,0,0,0
8976541,22499504128.0,28000000001197,9260962,10204082,3326.6863831308006,3707.228870238528,309.1616025445054,312.9150829850236,0.7235208244319223,0.9785869143933518,0,0,0
9015913,32857831424.0,28000000001220,13215579,18026172,2562.7283071852185,2658.017269547888,223.9833328278107,218.99041099861157,0.37926570427583434,1.1540951203584822,0,0,2
9201925,19494565888.0,28000000001341,10127623,17275741,5529.262034801913,6866.1994055790055,542.8984287523724,688.7891900751935,0.8849429094812168,1.0138706107924387,0,0,0
9214338,25501804544.0,28000000001350,9212872,14436222,1447.9865228927208,2789.104673795826,106.03356365307687,138.95845511890766,1.0986241385255908,7.580353858114802,0,1,2
9319534,21255536640.0,28000000001422,12002343,12155759,576.452593339378,1837.034989070603,67.69524407668716,218.7340435606993,0.4945759961767778,0.5048335144739022,1,5,8
18085861,51258363904.0,28000000000877,16347099,13751238,2963.5517124012376,3127.730348822015,178.50559466947055,246.75929454548688,1.3349218159235923,0.7555346709179273,0,0,1
18167601,38539718656.0,28000000000915,10260901,18120449,2734.564636591709,5164.459192250812,160.04116221826987,452.0906978412192,0.2761553402866647,0.47869378945577323,0,0,1
8699265,16182668288.0,28000000000917,10404441,10075159,5696.891554141084,5756.058334490178,371.48334160268786,492.4748681190946,0.7154833327817638,1.331949030926092,0,0,0
18290627,30104684544.0,28000000000940,17592248,13156705,3522.106770055673,3812.309460647894,320.40956004356724,375.66209202760433,2.89612316782694,0.40369336400909606,0,0,0
8756516,11566979072.0,28000000001015,9751345,10873831,1174.6207306260558,2460.67409298373,99.5315149206427,225.60437065413697,1.7930152928351386,1.055011748533403,0,1,2
8829294,18163105792.0,28000000001090,8477085,2446633,3244.902436435764,3280.607693816516,265.97729780983923,272.54592726069325,0.7014497270401628,0.9602386098352138,0,0,0
8832240,23751292928.0,28000000001092,9011154,9664034,1327.788937771005,3197.0596060609305,120.69044888761427,333.3690639167481,0.6720416913886331,0.718196312921159,0,1,1
18477102,38260916224.0,28000000001101,9950340,13681351,2239.1004603565348,4024.082229029745,194.64808116993055,337.7232204590477,0.4242843733527002,0.8583943079595814,0,0,1
8920434,28232118272.0,28000000001162,13697492,13696330,1043.3489356888108,1208.4545259178328,75.10503364949885,97.1455023940549,0.6331483138382908,1.001029363780642,0,6,8
8924821,27106445312.0,28000000001164,9769665,17739741,3031.6548596437774,4525.467092466636,294.6486087173338,484.2172559922145,0.9702052099157958,2.263607254059119,0,0,0
9045696,36433039360.0,28000000001239,9317854,8328197,3210.221863060201,6434.180033759533,229.74703890044313,504.47212899781556,0.9482081916538736,0.33224465234404205,0,0,0
9059234,33342511104.0,28000000001248,9647056,10049926,2149.094366119872,3200.6469928582737,199.39535824127293,316.68877285408973,0.33363074392634684,0.4159994123038922,0,0,1
9081991,36431609856.0,28000000001262,8423929,16001261,3977.4199294545156,4247.0331903001625,264.60011087727713,338.3725273665275,0.44682647668722336,2.35570889486416,0,0,0
9113323,25750517760.0,28000000001283,17780224,15656317,3485.8415649891963,4553.022588273079,385.09281765989556,329.61042559740895,1.5471846133473628,3.3522310224802254,0,0,0
9116296,18608248832.0,28000000001285,16442649,2458049,6264.201202120764,6278.4866635464405,549.3884487096635,557.3988033600941,3.933109393192362,0.6037313867321354,0,0,0
13831492,21939425280.0,28000000000169,1704971,14515321,104.53600200247536,191.94777968562138,14.731550016960307,15.172200400470985,0.7228522274217021,4.73708797389245,3,3,4
14515321,103928987648.0,28000000000169,13831492,1704971,191.94777968562138,287.9024461755786,15.172200400470985,24.064539410361757,0.21110015383106834,0.1525942164058517,3,3,4
1703009,23178688512.0,28000000000169,13831492,1704971,230.8313859234617,238.1009972251574,27.972741539809135,31.476134499075044,0.9465343679234305,0.6842044761846446,3,3,3
1704971,15858962432.0,28000000000169,13831492,1703009,104.53600200247536,238.1009972251574,14.731550016960307,31.476134499075044,1.383408616677906,1.4615513853056588,3,3,4
15070187,92675162112.0,28000000000219,8303523,8299821,173.79526378963786,531.892036247633,13.93573010044225,52.01315534678415,0.2839985968213593,0.44279470331443277,3,3,10
8299821,41036070912.0,28000000000219,15070187,8303523,531.892036247633,620.6534783874705,52.01315534678415,78.41911131857296,2.258382931220138,0.6413775835518275,2,3,10
8302235,28391933952.0,28000000000219,8303523,15070187,816.240855563679,970.7718983354259,71.63296429523487,70.82667905657264,0.9270103278098807,3.2641369999197156,2,3,4
8303523,26319616000.0,28000000000219,15070187,8299821,173.79526378963786,620.6534783874705,13.93573010044225,78.41911131857296,3.5211441577263134,1.559143982647771,3,3,9
15576069,125316161536.0,28000000000290,20710010,13692748,2714.819949031546,2757.503103992816,68.24225375537301,129.11314239401437,1.5205827035905422,0.1829315347598998,0,0,2
15819288,43800236032.0,28000000000313,8391630,18043220,875.7682254471683,3445.0424730303557,77.19939858287572,283.9552752711977,0.5895256866911671,1.1054015755674729,1,1,1
8391630,25821364224.0,28000000000313,15819288,18043220,875.7682254471683,3206.6855247701665,77.19939858287572,295.82397493783344,1.6962789282562114,1.8750693998963206,1,1,1
16094954,85105893376.0,28000000000363,8438073,10353850,514.3877267087039,1786.7337580220567,42.804690240349714,132.81365558066094,0.13080638783517373,0.1527501026816787,1,2,6
8779627,15971137536.0,28000000001042,8778322,14091998,690.48635951977,6112.936211769067,81.83940257688302,656.4869182450818,1.3898637247324999,2.3182880811427258,1,1,1
8814842,18767751168.0,28000000001076,10925514,10141547,4048.7354787143995,9008.735633519793,523.3591001857937,1093.5074865988306,0.6889979431338548,0.6498039435216791,0,0,0
8855096,27935774720.0,28000000001110,9628491,16715858,1362.795123063252,3360.3979440319363,134.20904781690098,290.9326701425543,0.9878720854747787,1.2428051286919886,0,1,1
8913385,29296183296.0,28000000001157,10880888,16373727,3660.7146327904907,5845.296817227563,364.21683606525755,383.3170052353797,0.4134756522244282,2.2385131903838835,0,0,0
14111614,11915905024.0,28000000001178,9237862,9906769,3812.056697534726,5644.722331142761,415.0427381221054,638.7970512736074,1.6750487641348961,1.3814693365585522,0,0,0
9003479,29822797824.0,28000000001212,18294880,8990038,1720.8478401094526,5703.62180292699,163.6786710127648,634.5291035069918,0.9484538878923394,0.8733434267874008,0,1,1
9055873,20913356800.0,28000000001246,16467493,8858657,3617.1678280672086,4710.912670626095,214.55556900209947,329.6112928485961,3.5116177680285166,1.0554815112225313,0,0,0
9140632,20926658560.0,28000000001301,15620685,10425478,1203.6100366553026,2229.4762866086917,93.88846948437015,276.5520121485189,5.329030117649132,0.6677797084485905,0,1,5
