GalaxyID_test,Mass_Host,SubGroupNumber,GroupID_test,GalaxyID_V1,GalaxyID_V2,R_1[kpc],R_2[kpc],r_sep_1,r_sep_2,mu_1,mu_2,N_1,N_2,N_3
188453,2879198464.0,13,28000000000063,13192120,186847,89.84455344434267,106.21022351649034,16.84000772252007,17.207315936775515,16.75282960973405,2.938586908054144,16,18,20
7779366,1262307456.0,0,28000400002294,3565376,4405725,502.79141597180785,563.3755325847266,53.33907431661175,54.61188294323521,1.5559291190624165,2.218742524800551,3,71,145
5296019,32084164608.0,15,28000000000007,5307530,10751313,87.1403007134715,209.7138308550852,17.237623280576994,25.823604346721154,0.3133009972618577,0.8475504682213105,42,58,61
5297361,21425180672.0,16,28000000000007,5312658,62022781,277.7252913136968,324.1650511935553,35.91732638935704,35.501477568434375,0.10829290578782383,0.05366690351893617,29,57,62
5298386,24516108288.0,17,28000000000007,5310601,5308464,187.140510852681,197.33455384356773,21.09176899889397,19.577518727015736,0.23706938392195112,0.0865995952970723,35,58,61
5299569,26795466752.0,18,28000000000007,19634929,62020535,115.14342619353101,116.45799574830771,2.7830057096786205,17.019724466352837,26.235693752023508,0.25318982194977513,41,60,61
5303740,7340772352.0,20,28000000000007,5308935,5305603,166.58327954907008,259.6886389128221,17.514615754620202,36.60083346026663,0.451903532888633,0.5323624584183264,30,54,61
5304542,9641088000.0,22,28000000000007,10752581,5306998,367.49482097298187,399.13977939717284,51.041315475595404,53.438939899689075,2.0474725508158413,1.0349658660931214,18,46,63
62025150,1099500928.0,116,28000000000007,62020535,5296019,248.6299272485531,282.3723337541997,25.429875976246006,30.96564009999985,6.170380836640822,29.18066169017367,40,60,61
62020535,6784339456.0,50,28000000000007,19634929,5299569,66.08389244659874,116.45799574830771,1.5781734017828433,17.019724466352837,103.62064932147169,3.949605842364265,40,60,61
62021352,3463591424.0,65,28000000000007,5307530,5314875,127.72111707523811,145.75763604752095,42.06452762173697,28.317439554608626,2.902190107744071,0.4508175523187807,41,58,61
62022224,2042683520.0,72,28000000000007,5309322,62024248,26.473626414490596,125.12322890512579,4.357903564751849,15.205974417508633,5.302180629527966,0.6486788046344056,39,59,61
62022589,1342725632.0,88,28000000000007,5318834,16287109,263.9163497085477,304.64259706277187,32.34059656320712,39.42731639774574,0.991069913529438,62.81373538566664,8,52,61
62022781,1149823104.0,90,28000000000007,5312658,5315921,172.8439298430676,251.94629166365397,18.08701803648415,25.795996413887774,2.017871326405353,1.8392973255127774,32,56,61
62024248,1325045504.0,105,28000000000007,10753340,62022224,97.65319420831497,125.12322890512579,13.174652175748422,15.205974417508633,18.463580565456567,1.5415949971783007,39,60,61
19634929,702997659648.0,0,28000000000007,62020535,5299569,66.08389244659874,115.14342619353101,1.5781734017828433,2.7830057096786205,0.009650586119158642,0.03811601131846845,40,58,61
10754646,11219598336.0,12,28000000000007,10746850,15797865,526.3956055868055,580.2461615016515,69.88844044142478,62.84436030045077,0.8380491499263597,5.211254290663405,12,56,64
10755351,4616009216.0,13,28000000000007,5308076,5318834,517.9655018617278,637.6231791555734,45.4769066644832,61.73952498501955,1.122332594580331,0.2882868975623813,25,57,60
10756038,17038006272.0,14,28000000000007,5298386,5310601,211.27864306324466,256.76208981655407,26.14666371243576,35.55791588574867,1.4389071054803753,0.3411208210171505,32,57,61
10757004,4114859520.0,19,28000000000007,5312118,10746850,546.4640336342312,606.0646794258433,77.2476661557074,104.12493836520811,0.44741751572602895,2.2850293679041562,6,39,60
10757435,4665751552.0,21,28000000000007,5317695,10756038,179.73558710382187,516.5183861559029,18.8548950858768,60.45546845299991,0.22960331000496445,3.651717431181385,27,56,61
10750093,24544946176.0,8,28000000000007,5314875,62021352,126.08325331369299,212.90282331012597,18.540066972586516,58.4655931970228,0.06361585789610656,0.14111220286099843,33,55,61
10751313,27192948736.0,9,28000000000007,5308935,5296019,140.76083196706773,209.7138308550852,12.08725635367328,25.823604346721154,0.12199195431896247,1.1798707422091614,35,56,61
10752581,19739863040.0,10,28000000000007,5304542,5311764,367.49482097298187,457.9324800015636,51.041315475595404,34.512949383432044,0.4884070360804286,0.17447815321823024,16,45,63
10753340,24465084416.0,11,28000000000007,62024248,62022224,97.65319420831497,217.40067050492394,13.174652175748422,29.512352148534994,0.05416067573972601,0.08349382676415777,39,60,61
15797865,58468179968.0,1,28000000000007,5314361,10754646,176.59926523911682,580.2461615016515,19.370048533698093,62.84436030045077,0.04666579547188412,0.19189238218361776,5,41,63
16287109,84341612544.0,2,28000000000007,5318834,62022589,176.23016827543336,304.64259706277187,23.534315920758452,39.42731639774574,0.015777917161659338,0.015920084896402904,14,56,61
5318834,1330734976.0,80,28000000000007,16287109,62022589,176.23016827543336,263.9163497085477,23.534315920758452,32.34059656320712,63.379721781657,1.0090105514743757,14,58,61
10740679,73464111104.0,3,28000000000007,5297361,62022781,785.9062218977512,853.8013015631094,67.70851650234427,63.56901245102931,0.29164146070819924,0.01565149413394854,10,53,62
10744410,41265762304.0,4,28000000000007,5316375,10747782,114.24205251175698,336.1738766191512,12.444299170875201,31.235764022172727,0.02433402549557806,0.8263919666084645,29,52,62
10252690,9545827328.0,0,28000000002084,13056267,12851961,1631.9433568590648,1920.1066682842034,240.10150579192256,253.02904202023524,0.11118068445329414,0.29272061854752207,0,2,2
10261815,8433042944.0,0,28000000002093,11797560,58898948,1090.3587786234687,1140.36295096758,113.22081403527133,118.96495016498358,0.8473826417644768,0.12377429961300575,0,4,8
10287917,7641278976.0,0,28000000002118,10525041,11959373,4078.9653960441524,4304.960582243277,598.6924859743804,647.7190626138714,0.6612155833950277,0.3764864024773436,0,0,0
10295801,6663458816.0,0,28000000002127,11720892,12941627,1895.498952629633,3334.6444929427735,228.03250649015723,373.1932698138549,0.28376863911272354,0.3681633151403873,0,1,1
10341428,3946914048.0,0,28000000002176,3121593,12018989,85.86771621974734,1293.8554063543127,10.490790657859186,173.58658202923033,0.31792072103415614,0.8859293770969902,1,3,5
3121593,1254805760.0,1,28000000002176,10341428,12018989,85.86771621974734,1339.5598212107927,10.490790657859186,181.55925013172853,3.145438261297111,2.7866361595279896,1,4,5
10360859,11821140992.0,0,28000000002197,16555698,8497740,1055.6663156813713,1454.6953984304864,73.575530811822,94.97281891990527,5.783346845305946,1.257450591788018,0,2,3
10392035,17511278592.0,0,28000000002231,3135865,9851670,917.356119586109,943.9222245428681,96.1414886606917,101.95913230930606,0.05926754157598408,0.8044300467263105,2,4,11
10409007,8165592064.0,0,28000000002249,11285878,10758019,1121.292190653316,3562.1740420827223,96.01121274832539,421.8586978091471,0.5978780220387948,0.7861510060368355,0,1,1
10437670,11038906368.0,0,28000000002283,12993230,11700506,2567.7751597364927,3533.46689172125,236.23969264233193,479.5255643801637,0.23028975763117915,0.1275437070542965,0,0,1
10469691,2364691712.0,0,28000000002320,12236277,12584734,1974.4909853805102,5637.894314607247,306.79582219468983,857.9145156078497,1.1542880935170292,0.916239520359092,0,1,1
10498915,8074588160.0,0,28000000002354,2610264,17317485,775.0471016953635,1043.692311310664,75.66311961555054,95.01100801162045,0.44024325520522894,4.8406744667953445,1,3,4
10532459,6738853888.0,0,28000000002393,11826519,11651988,4656.522916965126,5101.381916600493,651.8738314596774,577.0442819464989,0.26832622135047546,1.0109140647983137,0,0,0
10561552,4204336384.0,0,28000000002427,4832591,10342995,1387.3589398565005,1495.55113789106,220.21351461426562,202.55250673125605,0.30719338369667426,2.224269841868105,0,2,7
10767282,2086420992.0,0,28000000002456,11226439,13353365,3071.713932285318,3174.9471592625328,417.9952896590407,455.9572568115846,0.7012436807384269,1.3112049670175097,0,0,0
10794788,6935407104.0,0,28000000002490,2538056,11851887,1961.1213007714352,2001.6372572492048,198.1569674317498,188.28158573123372,0.2847550816246936,1.1609684448597295,0,1,6
10796933,6383435776.0,0,28000000002492,14096270,12958899,4611.692559319893,4621.929426110607,780.6684724471022,683.7603456148637,2.762228449183038,0.259833671114231,0,0,0
10826332,8505886208.0,0,28000000002526,3315129,3315434,454.5198215019302,635.709349683592,64.12843599059882,67.1398458512921,0.12267909239352007,0.15774877763330641,2,3,5
10856061,1544626688.0,0,28000000002565,59443810,2118335,31.232351634255846,3653.989373674136,3.669892637705346,427.636405281386,0.6990673878606454,2.5323479895745526,1,1,1
59443810,1079798144.0,1,28000000002565,10856061,2118335,31.232351634255846,3664.81060193654,3.669892637705346,540.2755049643346,1.4304772577938418,3.622466207906355,1,1,1
10881681,7937150976.0,0,28000000002599,12949500,12521271,794.3383357135137,1009.0875885902457,88.20501164577784,123.03063289996341,0.19806567731338062,0.25396308651493643,1,6,7
10895325,7995976704.0,0,28000000002617,11782999,9885454,659.4559512918146,2629.1495343838874,90.22745827992854,263.95422461462044,0.4581414448303025,2.008354665661617,1,1,2
10898677,8053253120.0,0,28000000002622,11016308,18297371,1667.4984817307854,1758.1972229947241,184.86617868512644,175.9430748762005,1.0015486670807634,3.6491695281521213,0,2,6
3177702,1160694528.0,1,28000000002714,10968494,3923421,144.85692160984598,1799.5173482773416,15.71885528859082,250.14876947835134,4.188433385980432,1.9354000021614646,1,2,6
10968494,4861491712.0,0,28000000002714,3177702,3923421,144.85692160984598,1775.5397846936062,15.71885528859082,165.11297580965282,0.23875275260368478,0.46208207790522715,1,2,6
10973338,6312516096.0,0,28000000002721,12619031,15180624,1787.021362591184,5411.736016897475,258.7512856057522,338.47995353619433,0.2642882512501082,13.342701064219195,0,1,1
10998007,5171835392.0,0,28000000002755,10836827,10370026,2433.5021019831115,2964.822872489351,224.03701278314475,281.1388109361583,1.7433974696772407,2.4805211557669002,0,0,2
11048306,12249282560.0,0,28000000002824,9922347,12268453,712.9191465175549,713.7507994743496,88.91359091521856,94.18707412954195,1.0545375888528772,0.18614319367941823,2,9,13
11072036,7121928704.0,0,28000000002858,12917508,11683743,1278.928167594661,1648.6439903117687,114.52804578682647,150.9852127664772,0.14344126071161523,0.554768696544368,0,2,13
10255926,21668085760.0,0,28000000002087,8974622,2943711,1380.3055516858683,1577.1262425500818,150.54026989962364,217.2340568341653,0.9785589388400131,0.09055257643580603,0,2,3
10270262,11788213248.0,0,28000000002101,10959127,13071384,1184.7844626789572,1289.0601288269029,93.67588048914295,115.43218883547964,0.394811181481606,0.11207681607084548,0,2,3
10279008,35321147392.0,0,28000000002110,5964971,13065730,748.335965502471,1106.2943777803932,78.83288183390363,151.80652473938667,0.09223223820690088,0.028588166652499667,1,13,45
10415465,2835244032.0,0,28000000002257,12901774,9390814,1322.0412273773202,2951.87613318859,159.2896171162081,285.3136468410902,0.734014695211957,2.2154018014347767,0,1,2
10423372,11306096640.0,0,28000000002266,11630935,12288166,865.1474725218671,2209.334674279658,116.24823316939062,301.7132773095657,0.42838958220686146,0.3442059720444774,1,1,8
10435176,8119939584.0,0,28000000002280,2988162,9241834,1467.0169005929642,1497.729482859859,243.67382035340054,248.8983006537053,0.15701421258259451,2.247124439688442,0,2,3
10466956,8776945664.0,0,28000000002317,8997130,13046211,1031.7201068654024,2015.8075285414777,137.92902683117495,285.00550871117053,2.535773137036479,0.21123874374710952,0,1,7
10527502,14861274112.0,0,28000000002387,58847947,18279145,2324.5098557559118,2350.7007538569173,341.2838092598508,236.4946465527038,0.09064346474252019,3.034998159920893,0,0,3
10538657,13403489280.0,0,28000000002401,3768649,12327982,1638.9422583658254,2328.0542796671807,230.11360998806805,253.55584995946626,0.07664843523491817,0.15536747637104836,0,1,4
10547074,9940005888.0,0,28000000002410,12381254,10072759,909.541384792379,1857.9946599647385,98.35160838391208,153.17919758315844,0.2458184459377254,1.701495317263136,1,3,14
10762238,8191037952.0,0,28000000002450,12825152,13484860,2741.2730892819495,2820.1420248471636,335.57829918576846,291.0033192610462,0.34311020025414235,0.18860547748076165,0,0,4
10769528,5779714560.0,0,28000000002459,12913865,12430146,1923.1081147380414,2282.0683574862637,208.90025398387542,283.21945668792546,0.227569793342874,0.27233816612562955,0,1,5
10780777,6090929152.0,0,28000000002473,13579872,18162104,1120.6427598080913,1604.3178143743742,144.34573802244776,136.06567168960072,0.1657084347580341,4.275496358293546,0,6,8
10844560,12020711424.0,0,28000000002550,10269192,9076305,575.4170429592666,759.0691896521453,55.566119523912,86.29607087059814,1.2751370306916037,0.266866696890768,3,3,3
10851243,6156986880.0,0,28000000002559,12259530,9623844,1302.1010541740698,2539.0044451602193,161.59778841858252,274.197499022312,0.21439629898967724,3.527391975212395,0,1,3
10900896,8010034176.0,0,28000000002625,4225443,11871347,1137.952645761903,1309.2601031802635,141.55584736307765,131.8091303348021,0.15697399191721,0.6762026099999502,0,2,5
10907422,9537428480.0,0,28000000002634,12934480,3667892,1452.3988120671438,3639.3731051453137,170.87782489611078,397.1276148061282,0.14037863589830032,0.19217322613149493,0,1,1
10917219,3378854656.0,0,28000000002648,12561955,9303470,2294.4971031517125,6116.493596485334,266.0425710353191,852.4791277636008,0.493054706878756,8.067128678529343,0,0,1
10947700,7312088064.0,0,28000000002688,3844686,12858313,2872.5480060039695,4310.951398151457,355.5664693795004,527.7737237518,0.16508286079635487,0.2262497389965789,0,0,1
10953354,13711993856.0,0,28000000002695,13556107,4732791,2530.1889530618673,3007.1122375551663,243.95017836050326,317.78891221448674,0.08334057409892702,0.07665967495602705,0,0,1
10955145,3981147648.0,0,28000000002697,10955447,13124921,166.86354781532677,2149.4986638364094,15.983557188450343,276.11144577789946,1.2753816097603823,0.6209857042709711,1,1,3
10955447,5077482496.0,1,28000000002697,10955145,13124921,166.86354781532677,2167.5413537944487,15.983557188450343,199.78095799783466,0.7840790492407047,0.48690188059685235,1,1,3
11022476,11461370880.0,0,28000000002788,13105266,11422252,577.4295559775721,1869.3626579548238,100.97017295541905,285.2531536025989,0.10256899670277488,0.46055846890106045,1,3,8
11028990,3789127168.0,0,28000000002797,174795,172897,4431.419105690768,4543.915578377318,591.528261716506,561.196405635611,1.540033097142017,2.97000272544033,0,0,0
11038038,2892641536.0,0,28000000002811,2987293,9233392,890.0039702883965,998.3783830569258,126.95258981832303,141.1600693091051,1.2517752078631563,3.729032236367638,2,2,4
11043388,2873510144.0,0,28000000002818,59488838,13363246,47.18365246224868,1639.8322377067532,5.676179863689696,177.16390042515715,0.44788162195539477,0.8615633326262585,1,2,2
59488838,1286992384.0,1,28000000002818,11043388,13363246,47.18365246224868,1662.507176750372,5.676179863689696,247.3028512417557,2.232732827112052,1.9236407353907077,1,2,2
11053586,4863408128.0,0,28000000002832,11054159,2970601,369.3805088961635,2129.3650302018336,54.5821120212937,306.5632893737719,0.21557261336221545,0.5721045634605643,1,1,9
11054159,1048417600.0,1,28000000002832,11053586,2970601,369.3805088961635,2109.9759029965085,54.5821120212937,308.86968708920404,4.638808169569073,2.653883322828613,1,1,9
10226251,14740697088.0,0,28000000002056,10112025,10806033,1053.2476578289068,1540.0036454909423,82.27559006287862,146.65688378599177,1.0661549826428398,0.8574792785267769,0,2,4
10258828,22638714880.0,0,28000000002090,13449214,4425777,1981.7681788120676,2365.9589352485905,196.84072571317037,223.08440475827257,0.07510510278576378,0.07536670350079518,0,1,2
10293602,6616308736.0,0,28000000002124,3113789,12483041,267.30809249647115,883.9788293337289,34.643915353916114,110.30719340405818,0.2530856117534114,0.5116186307301123,2,2,2
3113789,1674492544.0,1,28000000002124,10293602,12483041,267.30809249647115,1076.2734408692554,34.643915353916114,175.4735642301423,3.951232126835914,2.0215239704286194,1,2,2
10304058,14781216768.0,0,28000000002137,13776041,13776521,666.7301687722747,832.3879218835598,99.2598295048357,77.01917346355513,0.4019710862276964,0.3907134170782766,4,12,24
10336911,8086713344.0,0,28000000002171,9290561,12244384,2182.7963387620675,4838.237063246105,198.5127986606424,600.1972359130003,2.965343456101614,0.3088751543113929,0,0,1
10357347,14733903872.0,0,28000000002194,3581958,13324031,742.0508065209074,867.6658316972929,57.80346103873041,110.8326982816127,0.09500606140509507,0.08189997128277722,2,3,3
10389806,6876457984.0,0,28000000002228,4074412,10998812,1934.1984450828377,1987.0188977277685,242.57683729861594,223.1650568419952,0.24479328222708444,1.0244609652805814,0,2,3
10419778,6931202560.0,0,28000000002262,8968983,3928106,969.7518043053849,1811.8574271422392,136.39794359881984,233.5769970351031,2.939800502382086,0.2553115585183533,1,2,4
10473450,20182093824.0,0,28000000002325,11149101,12067212,2135.3937450614812,2341.5310384727695,230.86615967099277,237.96526483387152,0.5587118848189535,0.607345316442029,0,0,4
10484533,10225933312.0,0,28000000002338,10229105,11737406,4331.149857791292,4611.427439263156,558.3194594181576,643.3040413647847,1.0720629929333927,0.38692279083777387,0,0,0
10514359,9982974976.0,0,28000000002372,12017165,12991731,3520.2414895514985,3691.252871355158,357.88191163064613,447.68698209763573,0.25178431139443136,0.21535451998712893,0,0,0
10543499,5115701760.0,0,28000000002406,3148576,12963246,70.6406027957282,783.6313222350223,6.43740596608931,87.68713191107324,0.23053733609365062,0.33544820877126347,2,2,7
3148576,1179360256.0,1,28000000002406,10543499,12963246,70.6406027957282,832.2934643636278,6.43740596608931,95.86016270190424,4.337692180123797,1.4550710720236446,2,2,7
10771327,8135875072.0,0,28000000002461,2605543,2603882,880.3577645087524,1231.9056368950232,103.14897137056131,157.87349208815112,0.2213996001732117,2.0708457525341903,1,8,18
10799408,6433086464.0,0,28000000002495,10037567,3078620,1259.8271614577504,1582.678056915673,159.82254167417562,234.87474251843815,1.1521775187506635,0.17297802512483065,0,2,5
10814693,5218229248.0,0,28000000002513,12033921,11707403,4253.513904715892,4774.089786354636,472.82399982755913,633.3954905540803,0.49103641987022184,1.161147618480406,0,0,0
10842572,14421811200.0,0,28000000002547,3356621,3356937,772.4416795836781,818.428268830242,75.37911225553106,73.17542009528752,0.09889024091509394,0.07965914738919894,2,7,8
10853692,9828593664.0,0,28000000002562,10408025,12879329,2968.5967273878036,4637.312300864089,319.996521447178,640.4811527971838,1.2237554900713006,0.11322659965852058,0,0,1
10879690,3527256064.0,0,28000000002596,3166623,58801178,134.88457195249563,3111.379249101246,15.655109954918023,449.76791342770383,0.40955865233151384,0.4808572060619186,1,1,1
3166623,1444618240.0,1,28000000002596,10879690,58801178,134.88457195249563,3182.648582704083,15.655109954918023,556.3633091941042,2.4416527261901386,1.174086308089257,1,1,1
10904361,8344499712.0,0,28000000002630,9736178,8417090,1529.2843842837476,1680.0941657074857,185.32028381060422,176.02624765913447,0.8044703562451271,1.8272752646959405,0,6,8
10938496,5425157120.0,0,28000000002677,13132360,13051308,1735.807547617531,3159.7085361635345,224.05695072059328,448.47676602619305,0.3461624234027714,0.25747545538367744,0,1,1
10940643,6653114368.0,0,28000000002680,12955064,13532618,2764.441719937215,4018.4593608709883,268.35275209652474,360.00757348089,0.27983616589469096,0.2025657623566648,0,0,1
10955864,10939667456.0,0,28000000002698,11932009,13321669,1985.7830551622933,3542.0959767062855,207.5697081545538,355.2778952510869,0.5044332404248175,0.14857760297901326,0,1,1
10981314,3134456576.0,0,28000000002732,13726699,1043440,830.1671156280906,1171.0699531245734,102.75214236313515,147.12210749304413,1.6326712959382212,0.6023134569658815,1,12,17
11006583,5965105664.0,0,28000000002766,3388036,12834847,1146.2731227638612,1328.0905445088174,171.43331896708207,208.2553549298408,0.3199086278582977,0.5704448020989825,0,2,5
11019237,7628911616.0,0,28000000002784,10441029,11928814,2303.743052127357,3558.4116718092455,283.95916996871387,446.6238696112603,1.2894573757243015,0.3386397098351179,0,0,1
11051666,4918052864.0,0,28000000002829,10449575,11365172,1742.4088390935133,3011.8371664124506,243.5848467364116,402.8983882685103,0.2725851203863757,0.7058569234606747,0,1,1
12154474,31567894528.0,2,28000000000025,12157780,6675869,442.05808543625346,460.3366025483026,44.89054414628393,49.28311375812821,0.48917468658871466,0.0529654035215104,16,32,38
12155759,10730507264.0,3,28000000000025,6676860,6659025,104.61673392432263,312.11016357233854,13.728645334110073,42.78050919334408,0.1546979123316122,0.23840968866241288,10,31,44
12156651,23146985472.0,4,28000000000025,12158543,6674157,188.30562549142778,364.98424252902515,24.862887349311304,30.533769489242285,0.366293417613979,0.1815173303272033,11,31,37
12157780,15442214912.0,5,28000000000025,6675869,12154474,240.13089826074082,442.05808543625346,22.502494311575536,44.89054414628393,0.10827502929652272,2.0442594995533243,18,31,37
12158543,8478588416.0,7,28000000000025,12156651,18737995,188.30562549142778,400.3183771899612,24.862887349311304,9.745738709888856,2.7300517888472062,48.84300728580148,14,33,37
16828343,59446071296.0,1,28000000000025,6676404,6678529,257.34286969072815,292.7657628244876,19.60136310841857,27.374140895913754,0.06735059257430528,0.03747833179599731,20,32,43
6677787,1925360000.0,30,28000000000025,6656922,6650953,264.0827129712343,292.4937545375063,40.8164587297091,39.460530362261046,5.239909519258736,14.161145202975028,19,34,38
6678529,2227939584.0,35,28000000000025,6676404,16828343,135.04581570741647,292.7657628244876,12.346216560700327,27.374140895913754,1.7970541736198176,26.68208407575921,21,34,41
6678791,1620776192.0,36,28000000000025,6679123,49763273,245.96109502261524,284.2236755046244,29.17525136902702,37.796552436139415,0.9244864722198486,1.6955512238916204,15,33,37
6679123,1498385664.0,39,28000000000025,49763273,6677448,41.968780706195034,142.5127599663938,5.475084833608534,18.591208475470086,1.8340465489130575,1.7245064085183346,17,33,37
6675869,1672006272.0,19,28000000000025,12157780,12154474,240.13089826074082,460.3366025483026,22.502494311575536,49.28311375812821,9.235739823827647,18.880248870262612,19,31,40
6676054,1045220352.0,20,28000000000025,6674461,12158543,465.9877781432886,920.5260547465324,59.97014959434835,120.43416424780173,2.5630462427122738,8.111771264094177,2,24,36
6676404,4003728128.0,22,28000000000025,6678529,16828343,135.04581570741647,257.34286969072815,12.346216560700327,19.60136310841857,0.5564662516465454,14.847679311755705,21,34,40
6676860,1659987072.0,24,28000000000025,12155759,6659025,104.61673392432263,274.5848345796126,13.728645334110073,39.56130148509621,6.464211345376068,1.5411306142991457,10,32,45
6677219,1723159552.0,27,28000000000025,6674858,6675533,362.0433063689509,480.0321061596535,43.46180970215054,41.99446281859768,0.6030680460169019,0.9881563050987864,8,24,45
6677448,2583975680.0,28,28000000000025,6656922,6679123,137.020805120642,142.5127599663938,23.145218612588664,18.591208475470086,3.9043371306033343,0.5798760706602316,17,33,37
6659288,1361952128.0,11,28000000000025,6674858,6677219,473.0804858460682,563.3055729585828,61.336884689953564,58.00307092506778,0.7630095380268755,1.2652130104825534,5,27,40
6659446,11542506496.0,12,28000000000025,18737995,6650953,33.995680565918164,75.08512689754652,0.8214350019085126,10.510161688531124,35.877801404704535,2.3621647982133394,18,34,37
6674157,4201579008.0,13,28000000000025,12156651,6677448,364.98424252902515,398.8345433918935,30.533769489242285,35.908175742951876,5.5091158414317745,0.6150010924654734,14,33,38
6674461,2678948096.0,14,28000000000025,6676054,18737995,465.9877781432886,885.5656053086586,59.97014959434835,21.49265187064043,0.39016073269976487,154.58297097817308,6,30,37
6674858,1039182464.0,15,28000000000025,6677219,6675533,362.0433063689509,411.43480053036717,43.46180970215054,43.621096261323785,1.6581876731899894,1.638548604299774,12,29,43
6675533,1702750976.0,18,28000000000025,6674858,6677219,411.43480053036717,480.0321061596535,43.621096261323785,41.99446281859768,0.6102962081050659,1.0119856492744128,11,32,44
18737995,414119755776.0,0,28000000000025,6659446,6650953,33.995680565918164,98.4885534660152,0.8214350019085126,2.389847322527026,0.0278723879626825,0.06583917368759383,18,34,37
49763273,2748109056.0,37,28000000000025,6679123,6677448,41.968780706195034,158.5787981133695,5.475084833608534,23.475905453044692,0.5452424316016664,0.9402740674931934,17,33,37
6650953,27265302528.0,6,28000000000025,6659446,18737995,75.08512689754652,98.4885534660152,10.510161688531124,2.389847322527026,0.4233404886722407,15.188525979153221,18,34,37
6656922,10088712192.0,8,28000000000025,6650953,6677448,100.18298456736945,137.020805120642,16.621660699842508,23.145218612588664,2.702555292400991,0.2561254232278529,17,34,37
6658510,8613988352.0,9,28000000000025,12972588,11998789,764.3092894695059,788.1649025707893,90.91424107280476,104.63820811221885,0.43363317331776213,0.842015214278293,4,30,33
6659025,2558256896.0,10,28000000000025,6676860,12155759,274.5848345796126,312.11016357233854,39.56130148509621,42.78050919334408,0.6488742684894144,4.19446040809187,6,31,45
13159257,27781208064.0,2,28000000000058,51921356,19556663,289.33005439398687,298.957402933708,42.74611204348732,18.34605781671104,0.09277170186633393,8.835470997032592,10,22,40
11561158,47506206720.0,3,28000000000016,6063426,6062924,105.48995364192588,242.82752592493972,11.678527870270157,25.947362495337934,0.04189739761230088,0.03486268229668496,24,33,38
11564242,14193368064.0,4,28000000000016,16770170,63926792,547.5329582840593,615.2726957123314,50.37916610772917,65.534459766652,6.475984096342533,0.12264706334328737,2,29,39
11565287,29843521536.0,5,28000000000016,6062924,6059694,489.89595043022564,511.3433149382652,73.83825355870773,84.66751415473394,0.055495923629594004,0.2070227748607744,20,33,35
11566206,6762140160.0,6,28000000000016,6055593,11568061,174.65930337977704,535.4291532903121,22.38925797361197,82.8237772230978,0.5908979916796046,0.19101976141233962,4,28,34
11566730,17290074112.0,7,28000000000016,63940932,63941325,512.523231306267,547.0271099495048,77.32010553367152,80.9779220395403,0.1422859224352641,0.12143379018501688,20,31,37
11567424,9657529344.0,8,28000000000016,6056116,6059299,482.4552563109514,629.2665990884035,51.7409812931407,60.83154646275485,0.44344263459687605,0.11874962955328712,10,30,38
6063850,1036705984.0,46,28000000000016,11567424,6059299,779.9769642474339,794.8069468718279,78.01489416986378,98.25495060323266,9.315591395293808,1.1062230272609288,8,28,36
6059694,6178288640.0,24,28000000000016,65937203,6060329,10.193701267095577,260.23353389320243,0.4816002668160887,34.42715805002156,0.17772069127544032,0.5650142910772132,25,33,37
6060329,3490821376.0,27,28000000000016,6062069,65937203,231.767534998824,251.60019621773372,24.408829348515034,11.426241150751475,0.45479223741295205,0.3145419400571472,24,33,37
6061318,1555084544.0,31,28000000000016,6057006,63941325,259.3924043450818,318.0487663197139,36.1212414048858,44.193889344426076,3.9310276367842287,1.35015117994768,20,29,38
6062069,1587598464.0,36,28000000000016,6060329,6058209,231.767534998824,232.45190028870724,24.408829348515034,26.502336241723803,2.19880621905162,5.709920082160019,22,33,37
6062924,1656193792.0,41,28000000000016,11561158,65937203,242.82752592493972,302.33697103109336,25.947362495337934,13.893139792708537,28.683966181658047,0.6629717689462272,24,33,37
6063426,1990386432.0,44,28000000000016,11561158,6062924,105.48995364192588,304.0829560456837,11.678527870270157,40.16581203479508,23.867830867528742,0.8320966046456651,25,33,37
6057369,2237844224.0,15,28000000000016,16761384,6059060,481.3143920175781,664.8786570682503,37.760374133448444,88.94773615580779,68.13259160616177,0.9567565539360795,2,11,15
6057607,7619179008.0,16,28000000000016,6058209,6053318,249.18769513193206,325.47099506449075,33.7772207321848,48.95732531009486,1.1897686538775176,2.2081222029742342,21,32,38
6058209,9065060352.0,18,28000000000016,63927059,20915734,163.80401585769582,170.26153484789975,33.35777742076483,4.768673242421968,0.3763276893404625,52.96588233194368,23,33,38
6058593,4647528448.0,19,28000000000016,6060329,6062069,350.677145693331,424.02813405354306,37.423633698699746,40.56307381827225,0.7511135036735982,0.3416005908867973,20,33,37
6059060,2141072128.0,21,28000000000016,16761384,6057369,442.5959526235341,664.8786570682503,37.62509364506727,88.94773615580779,71.21204587088063,1.0451979616821203,2,13,14
6059299,1146828032.0,22,28000000000016,11567424,63926130,629.2665990884035,632.7833699985536,60.83154646275485,86.24581132907105,8.421078901566299,4.440494513479071,20,33,36
63943260,1204180480.0,83,28000000000016,6053318,63926130,195.1800304910633,235.52697722269158,31.815771046162848,36.228016271169935,13.971392673629786,4.229003599194699,23,32,38
6053318,16824078336.0,9,28000000000016,63941618,20915734,98.66241647813709,128.1542186836464,22.244794509959654,3.6641832121742794,0.19355154766678329,28.538794836006165,24,33,38
