GalaxyID_test,GroupID_test,GalaxyID_V1,GalaxyID_V2,R_1,R_2,r_sep_1,r_sep_2,mu_1,mu_2,N_2
10751313,28000000000007,5296019,5307530,0.20971383085508521,0.22483073781180687,25.823604346721158,31.443960493902924,1.1798707422091614,0.36965468017421854,18
10752581,28000000000007,10744410,10747782,0.5471068297502114,0.5615452033371239,56.11051888669592,54.85412708759845,2.0904786532905955,1.7275547654458296,14
10753340,28000000000007,5309322,5299569,0.22787010443847952,0.24483516773398115,43.333675218258655,37.980389416152384,0.4426993509540809,1.0952533944446947,18
15797865,28000000000007,10754646,10750093,0.5802461615016515,1.1796459467711178,62.84436030045077,160.27236142489903,0.19189238218361776,0.4198000722689436,15
16287109,28000000000007,5297361,5296019,0.6595207854458569,0.9327427977335176,91.84555417525084,142.61653929389675,0.254028587144012,0.38040729410126084,17
10740679,28000000000007,5297361,10751313,0.7859062218977512,0.8651291058264545,67.70851650234427,66.23444030924277,0.29164146070819924,0.37015283146221023,17
10744410,28000000000007,10747782,5298386,0.3361738766191512,0.4737672399719921,31.235764022172724,47.35737820542609,0.8263919666084645,0.5941028814006324,17
10360859,28000000002197,16555698,8497740,1.0556663156813713,1.4546953984304865,73.575530811822,94.97281891990527,5.783346845305946,1.257450591788018,2
10392035,28000000002231,9851670,16692290,0.9439222245428681,2.381517519765938,101.95913230930604,190.64007892838322,0.8044300467263105,3.1873951587692266,1
10437670,28000000002283,8953148,10388774,7.385065457651995,8.80229151579364,999.2985629455305,1119.9952176224454,2.3899895196574605,1.4066879390347955,0
11048306,28000000002824,9922347,17045098,0.7129191465175548,1.6641773907070339,88.91359091521858,175.11190339152617,1.0545375888528772,4.145124931137191,2
10255926,28000000002087,8974622,9790973,1.3803055516858682,2.9338853317151155,150.5402698996236,379.07108913824476,0.9785589388400131,0.9785769915653131,1
10270262,28000000002101,9400186,9787366,4.073218226919481,4.3972520213105595,338.46323298137867,273.14485118404554,2.634989780598852,1.8642253377735978,0
10279008,28000000002110,11361113,11503868,1.4625933395920887,1.5311717061692567,170.59923757470943,166.45503909401245,0.3145190365621065,0.41506253908729196,4
10423372,28000000002266,8503365,16559174,2.3940798962036447,2.479469109335287,214.75303547811927,157.93579423611126,2.375017548054498,3.6226017130524015,0
10527502,28000000002387,18279145,8883148,2.350700753856917,3.21562993751225,236.49464655270378,270.8858711499954,3.034998159920893,1.3760933587441793,0
10538657,28000000002401,9241834,15343517,2.4276666773619096,4.956485262429033,345.9082826728284,397.24834871113006,1.361325719506973,8.900907417445257,0
10844560,28000000002550,10269192,9074809,0.5754170429592667,0.9643608786453589,55.566119523912,126.7316172194536,1.2751370306916037,2.209398162156563,2
10953354,28000000002695,17783096,17180648,3.4693950210817857,5.182991195179344,252.16307135918686,378.87769769087214,4.457312690324473,3.931845122320335,0
11022476,28000000002788,17162000,8583418,2.82798093556009,2.9312587486401798,478.6810021670218,283.324372682493,3.3303154856114383,1.4754251973041466,0
10226251,28000000002056,10112025,10806033,1.0532476578289067,1.5400036454909423,82.2755900628786,146.65688378599177,1.0661549826428398,0.8574792785267769,2
10258828,28000000002090,17199679,8675491,4.116096323869391,4.912446807738601,317.32347171008826,322.76019003863365,6.312878345151012,1.5871730386844292,0
