GalaxyID,SnapNum,Stars_Mass,SF_Hydrogen,SF_Oxygen
17906060,12,10030681088.0,0.7332847118377686,0.004278887528926134
17929841,12,16361217024.0,0.7132904529571533,0.008779708296060562
21623630,12,37636526080.0,0.7000715732574463,0.01182456873357296
21674938,12,10517854208.0,0.7143388986587524,0.008564005605876446
21677395,12,11894233088.0,0.7362464070320129,0.004316049162298441
9501258,12,18170396672.0,0.7161264419555664,0.008378297090530396
9521808,12,15843605504.0,0.7245450615882874,0.007080762181431055
9539953,12,11620335616.0,0.7218403220176697,0.006538998801261187
9575348,12,11405168640.0,0.7285680770874023,0.006112510338425636
9578520,12,60141326336.0,0.7388308644294739,0.003469319548457861
9581360,12,15338399744.0,0.7122622132301331,0.00953548401594162
9586526,12,15705404416.0,0.724147617816925,0.006690341513603926
13828918,12,10192905216.0,0.7285592555999756,0.005773136857897043
13836589,12,16520485888.0,0.7170527577400208,0.008645320311188698
16351412,12,21435136000.0,0.7218688726425171,0.00746106868609786
16356834,12,13016239104.0,0.7168883085250854,0.008216425776481628
16376980,12,19936643072.0,0.7311352491378784,0.005324283614754677
19244102,12,23139424256.0,0.6981914639472961,0.011992556042969227
19250463,12,21622323200.0,0.7166324853897095,0.008283217437565327
19259477,12,18342172672.0,0.7326971888542175,0.004596651066094637
19279495,12,17311674368.0,0.7317276000976562,0.005254111252725124
19280462,12,11017347072.0,0.7277318835258484,0.003110772930085659
19299066,12,41168224256.0,0.6881046891212463,0.013453288935124874
19301632,12,14468602880.0,0.7257129549980164,0.006797145586460829
19316816,12,12250301440.0,0.731730043888092,0.005011692643165588
19331325,12,19112218624.0,0.7342155575752258,0.004484435543417931
19332179,12,12765505536.0,0.7306268215179443,0.005066064652055502
19339236,12,20447649792.0,0.7357152700424194,0.0038727778010070324
19340991,12,11678886912.0,0.7254308462142944,0.006426728796213865
19354348,12,35308822528.0,0.6924964189529419,0.012650060467422009
8101611,12,28056942592.0,0.6710159778594971,0.01719692349433899
15861500,12,11315061760.0,0.7280997037887573,0.005505084991455078
15866173,12,16081676288.0,0.7267427444458008,0.0062097227200865746
15898392,12,29263181824.0,0.7325512170791626,0.004532018210738897
15927515,12,16756130816.0,0.725479245185852,0.006386747118085623
15934522,12,16204188672.0,0.7264841794967651,0.00603501545265317
18927218,12,43547127808.0,0.7361471652984619,0.004059418570250273
18961522,12,63662166016.0,0.7331058382987976,0.004582688678056002
18981624,12,14764783616.0,0.7293448448181152,0.0056409346871078014
