GalaxyID,Redshift,SnapNum,SubGroupNumber,CentreOfPotential_x,CentreOfPotential_y,CentreOfPotential_z,Stars_Mass,SF_Mass,NSF_Mass,MassType_DM,MassType_BH,HalfMassRad_Star,HalfMassRad_Gas,HalfMassRad_DM,Stars_Hydrogen,Stars_Oxygen,Stars_Metallicity,SF_Hydrogen,SF_Oxygen,SF_Metallicity,NSF_Hydrogen,NSF_Oxygen,NSF_Metallicity,StarFormationRate,InitialMassWeightedStellarAge
206407,3.0165045261383057,12,0,61.36946487426758,80.40991973876953,99.50556182861328,1231370368.0,2493936640.0,8918134784.0,119753211904.0,3635574.75,2.668623208999634,13.589436531066895,16.468341827392578,0.7441051602363586,0.002223363146185875,0.0038686664775013924,0.7384577989578247,0.0037078745663166046,0.006721158046275377,0.7501023411750793,0.0005121144931763411,0.0009188965195789933,1.6086128950119019,0.6288874745368958
213600,3.0165045261383057,12,0,25.2064208984375,12.854792594909668,14.00171947479248,2211555840.0,5035931648.0,23390158848.0,252013035520.0,5427100.0,2.953470468521118,19.628494262695312,24.138132095336914,0.7442418336868286,0.002278079278767109,0.0038685647305101156,0.7390335202217102,0.003635396948084235,0.006504684220999479,0.7506026029586792,0.0003866663610097021,0.0006815229426138103,3.491345167160034,0.514704704284668
214884,3.0165045261383057,12,0,24.943147659301758,12.927848815917969,12.684000015258789,1079064448.0,1554541568.0,7228332032.0,108090064896.0,3629012.25,3.008594274520874,14.583642959594727,16.6347599029541,0.7435372471809387,0.002383817220106721,0.004168086219578981,0.7335562705993652,0.004724459256976843,0.00899664405733347,0.749801516532898,0.0005434497143141925,0.0010280577698722482,0.8498817086219788,0.7217767834663391
217874,3.0165045261383057,12,0,30.805368423461914,78.35437774658203,65.52472686767578,2741082880.0,6274333696.0,20389107712.0,240204447744.0,9071259.0,3.358915328979492,17.65605926513672,23.780488967895508,0.7429302334785461,0.0026692592073231936,0.004626319743692875,0.7386865019798279,0.0037056191358715296,0.006723575759679079,0.7498255372047424,0.0005820646183565259,0.001055065542459488,4.233069896697998,0.5888234972953796
222335,3.0165045261383057,12,0,10.080245018005371,75.61835479736328,18.373197555541992,2046239616.0,5226114048.0,11403305984.0,185950978048.0,5444565.5,3.389256477355957,15.874995231628418,19.140762329101562,0.7448825836181641,0.0020918615628033876,0.003539315890520811,0.7402133345603943,0.003325317520648241,0.005881109274923801,0.7493202686309814,0.0007219050312414765,0.0012853952357545495,4.78681755065918,0.5591645836830139
241411,3.0165045261383057,12,0,88.28853607177734,42.72071075439453,72.37854766845703,1597909888.0,4721774080.0,13769171968.0,231508000768.0,9039764.0,2.928868293762207,17.440471649169922,24.11990737915039,0.7460703253746033,0.0018117831787094474,0.0029952325858175755,0.7427278161048889,0.0028013410046696663,0.004717913456261158,0.7497695684432983,0.0006151479319669306,0.0010701725259423256,3.2752082347869873,0.476779580116272
246150,3.0165045261383057,12,0,91.02252960205078,66.25531005859375,48.52009963989258,1369837696.0,3882860032.0,14120045568.0,150215049216.0,5423860.5,3.8151559829711914,14.417572975158691,19.628822326660156,0.7457879185676575,0.001827326836064458,0.0030681064818054438,0.7419856190681458,0.0029027254786342382,0.004987457301467657,0.7502667903900146,0.0004657514509744942,0.0008189391810446978,2.4792637825012207,0.5649803876876831
248013,3.0165045261383057,12,0,93.46031951904297,72.87146759033203,57.8062744140625,1122857728.0,2153626112.0,7871250944.0,123631230976.0,3616020.0,2.9654593467712402,12.68421745300293,16.27213478088379,0.7454767227172852,0.001813883543945849,0.0031514831352978945,0.7407032251358032,0.003136953804641962,0.0056115975603461266,0.7495974898338318,0.0006376621895469725,0.001139604952186346,1.2044655084609985,0.6676084399223328
3505967,3.0165045261383057,12,0,15.893232345581055,34.02632522583008,58.831783294677734,1155301632.0,1682855168.0,5637379072.0,126646386688.0,1812877.125,2.0780725479125977,11.95291519165039,19.652727127075195,0.7431852221488953,0.0024172570556402206,0.004326258786022663,0.7346094250679016,0.004283524584025145,0.008366269990801811,0.7492292523384094,0.0006743880803696811,0.0012942247558385134,1.0725761651992798,0.8095998764038086
3518880,3.0165045261383057,12,0,44.35971450805664,6.573624610900879,16.114301681518555,14743373824.0,24314443776.0,62792241152.0,939343347712.0,24121132.0,2.3957483768463135,33.37747573852539,37.010528564453125,0.7367983460426331,0.004368297290056944,0.00781270582228899,0.7277674674987793,0.006449821870774031,0.012129575945436954,0.7495999932289124,0.0006472039385698736,0.001167232170701027,30.075889587402344,0.4076464772224426
3520549,3.0165045261383057,12,1,44.10787582397461,6.516260147094727,15.797208786010742,3849691648.0,7111928320.0,7753433088.0,127974604800.0,7243086.5,2.8554773330688477,8.578445434570312,12.211457252502441,0.7412955164909363,0.0029813614673912525,0.0053502824157476425,0.7366213798522949,0.004121109843254089,0.0076980628073215485,0.7482210397720337,0.0009612594731152058,0.0018035309622064233,5.072055339813232,0.6726942658424377
3521617,3.0165045261383057,12,0,47.152347564697266,1.1208274364471436,17.933095932006836,7134410752.0,13170737152.0,24259076096.0,475774681088.0,14536845.0,2.7840943336486816,17.026309967041016,24.661754608154297,0.7419404983520508,0.0030002566054463387,0.005178850144147873,0.7346948981285095,0.004876411519944668,0.008888180367648602,0.7487783432006836,0.0008876262581907213,0.0015967851504683495,17.579957962036133,0.4609036445617676
3523461,3.0165045261383057,12,0,50.282440185546875,1.9794342517852783,15.709351539611816,1950165376.0,5050447360.0,33642706944.0,403081232384.0,9077619.0,3.955141544342041,37.924835205078125,38.65936279296875,0.7449349761009216,0.002119232201948762,0.003546119900420308,0.7404047846794128,0.0033314244356006384,0.005811758805066347,0.7497873902320862,0.000598482380155474,0.0010623791022226214,3.2446327209472656,0.5397236943244934
