GalaxyID,Redshift,SnapNum,SubGroupNumber,CentreOfPotential_x,CentreOfPotential_y,CentreOfPotential_z,Stars_Mass,SF_Mass,NSF_Mass,MassType_DM,MassType_BH,HalfMassRad_Star,HalfMassRad_Gas,HalfMassRad_DM,Stars_Hydrogen,Stars_Oxygen,Stars_Metallicity,SF_Hydrogen,SF_Oxygen,SF_Metallicity,NSF_Hydrogen,NSF_Oxygen,NSF_Metallicity,StarFormationRate,InitialMassWeightedStellarAge
18129287,2.0124101638793945,15,0,79.9277114868164,49.76823043823242,96.2120590209961,2351749120.0,3944418048.0,27830929408.0,398534246400.0,9082140.0,2.8694498538970947,38.661563873291016,45.43222427368164,0.741731584072113,0.0027513073291629553,0.005069840233772993,0.7351050972938538,0.004556681495159864,0.008541409857571125,0.749819815158844,0.0005608471110463142,0.0010583841940388083,2.9895660877227783,0.8961158990859985
18129855,2.0124101638793945,15,1,79.88082122802734,49.89870834350586,96.10633850097656,1973689088.0,3557298176.0,2366417152.0,56211877888.0,1810490.75,2.7324583530426025,5.166372299194336,9.619258880615234,0.7418118119239807,0.0027495240792632103,0.00503645371645689,0.7363415956497192,0.004150237422436476,0.007879829965531826,0.7467055320739746,0.001296302187256515,0.002538951812312007,2.5138702392578125,0.8852856755256653
18130500,2.0124101638793945,15,0,80.17797088623047,49.41298294067383,96.6932601928711,1176263296.0,2487051008.0,12630539264.0,146686033920.0,5429639.0,3.046541690826416,26.60386085510254,26.240373611450195,0.7445540428161621,0.0020517800003290176,0.0036218196619302034,0.7412186861038208,0.0030371209140866995,0.005408287048339844,0.7496920228004456,0.0006071887328289449,0.0010979903163388371,1.8116703033447266,0.8446782827377319
18131539,2.0124101638793945,15,0,66.26742553710938,86.85799407958984,98.85025024414062,7206997504.0,9533698048.0,24100007936.0,539839561728.0,14484684.0,3.7323787212371826,23.90802764892578,33.90720748901367,0.7389169931411743,0.003551190486177802,0.0065897731110453606,0.7307502031326294,0.005472224205732346,0.010664241388440132,0.7466161847114563,0.001366191077977419,0.002652194118127227,7.98179292678833,0.8867518305778503
18133729,2.0124101638793945,15,0,42.00152587890625,84.35611724853516,37.56869888305664,2530190592.0,3724192000.0,17919397888.0,281747718144.0,5491501.0,3.630772113800049,25.62023162841797,38.64716720581055,0.7410354614257812,0.0030263455118983984,0.005449528805911541,0.7314732670783997,0.0053945500403642654,0.010274667292833328,0.748711109161377,0.000842575915157795,0.001587792532518506,2.0501317977905273,0.8392600417137146
18134193,2.0124101638793945,15,1,41.88840866088867,84.18586730957031,37.510074615478516,1151190144.0,2355764992.0,5592678912.0,67942887424.0,5426361.5,3.31691312789917,11.1037015914917,12.328451156616211,0.7442216873168945,0.002129673259332776,0.003775583114475012,0.7382528781890869,0.0037579424679279327,0.0068227192386984825,0.748924970626831,0.0007843337953090668,0.0014608980854973197,1.4900298118591309,0.8422529101371765
18135710,2.0124101638793945,15,0,89.34671783447266,12.380162239074707,19.42535972595215,12823106560.0,704126656.0,24170881024.0,912992174080.0,48618984.0,0.7494410276412964,59.788448333740234,44.88116455078125,0.7146670818328857,0.008916769176721573,0.017798976972699165,0.7320904731750488,0.004672633484005928,0.009417065419256687,0.75004643201828,0.0004909593844786286,0.0009176993044093251,0.3149700462818146,1.8138078451156616
18138360,2.0124101638793945,15,0,0.6163939833641052,72.58201599121094,22.533720016479492,2976604160.0,4434216960.0,19482791936.0,283172896768.0,9039776.0,3.675638437271118,23.765066146850586,32.65884017944336,0.7386433482170105,0.003428970230743289,0.006502866744995117,0.7320245504379272,0.004945339635014534,0.009699307382106781,0.7491692900657654,0.0006870600627735257,0.0013335210969671607,2.651449203491211,1.027083396911621
15786846,2.0124101638793945,15,3,60.23222732543945,37.84585189819336,23.48883056640625,1692610176.0,591206400.0,10785491.0,6359950336.0,1807953.125,2.0456981658935547,6.128013610839844,2.712874412536621,0.7353396415710449,0.004368679132312536,0.008216805756092072,0.7137031555175781,0.008872590027749538,0.01834459975361824,0.7174552083015442,0.007549724541604519,0.016202835366129875,0.381900817155838,0.9408706426620483
15788412,2.0124101638793945,15,0,61.67807388305664,38.43766403198242,22.67954444885254,8314791424.0,9805996032.0,43695198208.0,772879417344.0,12657292.0,1.485204815864563,38.654930114746094,46.290340423583984,0.7330072522163391,0.0047850836999714375,0.009369798004627228,0.7217196822166443,0.00724455714225769,0.014674007892608643,0.748827338218689,0.0007981802336871624,0.0015272184973582625,12.627833366394043,0.8766413927078247
15789040,2.0124101638793945,15,1,61.65229034423828,38.459083557128906,22.543161392211914,1311998080.0,1196042496.0,542565056.0,23045124096.0,1807953.0,2.4105124473571777,2.9731078147888184,5.617264747619629,0.7389495968818665,0.003353138454258442,0.006355715449899435,0.7251024842262268,0.006464562378823757,0.013091919012367725,0.7324808239936829,0.004561208188533783,0.00936620682477951,0.6793851852416992,1.0615473985671997
15792911,2.0124101638793945,15,0,60.94282913208008,38.17662048339844,24.777612686157227,12109370368.0,11388328960.0,31817658368.0,547934928896.0,9103829.0,1.6166154146194458,36.78292465209961,41.38547134399414,0.7311352491378784,0.005459733307361603,0.010406248271465302,0.7121351957321167,0.009455614723265171,0.019107183441519737,0.7466256022453308,0.001311153988353908,0.0025692277122288942,14.4983491897583,0.7114418745040894
15794000,2.0124101638793945,15,0,62.47135925292969,39.478981018066406,23.25667953491211,9126244352.0,7630526976.0,25248878592.0,482018328576.0,15018730.0,1.5057789087295532,35.31907653808594,40.0673713684082,0.731932520866394,0.005070025101304054,0.009883003309369087,0.7169064879417419,0.008073936216533184,0.016696089878678322,0.745906412601471,0.0014477691147476435,0.0029232429806143045,6.720797061920166,0.8389594554901123
15797878,2.0124101638793945,15,0,80.67669677734375,26.57485008239746,20.464309692382812,34596233216.0,23114104832.0,69450129408.0,1561270943744.0,40088460.0,2.130845546722412,45.071502685546875,55.31197738647461,0.7213292121887207,0.0071839638985693455,0.014551198109984398,0.7093762755393982,0.009250585921108723,0.019687470048666,0.7438367605209351,0.0018350279424339533,0.0037870474625378847,34.28447723388672,0.9558707475662231
15798953,2.0124101638793945,15,1,80.68360900878906,26.579492568969727,20.469219207763672,13063293952.0,8033518592.0,0.0,3926493440.0,13863691.0,0.6384283900260925,0.4043448865413666,0.8478518128395081,0.7050164341926575,0.010486156679689884,0.021917272359132767,0.6752225756645203,0.01600390486419201,0.0347742959856987,0.0,0.0,0.0,26.944522857666016,0.7931429147720337
15802062,2.0124101638793945,15,0,36.4560546875,74.09323120117188,27.235708236694336,1939367296.0,3829572864.0,12720708608.0,223015157760.0,5437038.0,3.1927952766418457,21.3511905670166,31.382415771484375,0.7411455512046814,0.0030608265660703182,0.0054428898729383945,0.7366794943809509,0.0040301186963915825,0.007655011024326086,0.7491953372955322,0.0007259529666043818,0.001367284799925983,2.658381938934326,0.7929652333259583
