GalaxyID,SnapNum,GroupID,SubGroupNumber,Stars_Mass,SF_Hydrogen,SF_Oxygen,SF_Mass,NSF_Mass,BlackHoleMass,StarFormationRate,KappaCoRot
13093314,28,28000000006393,0,1124390528.0,0.6702627539634705,0.015094583854079247,127506896.0,2399897600.0,768699.25,0.0528448149561882,0.17630770113218844
13110518,28,28000000006448,0,1982419840.0,0.6697868704795837,0.014906613156199455,302665536.0,729996544.0,1319893.375,0.1411880999803543,0.18573556713082873
13127399,28,28000000006512,0,1289013632.0,0.6902435421943665,0.011825919151306152,233597216.0,4551564288.0,489033.53125,0.12524276971817017,0.41159043269177803
13144980,28,28000000006573,0,2984381696.0,0.7007092833518982,0.010050350800156593,663708544.0,4626571776.0,563410.4375,0.29282644391059875,0.20913146827284698
13317375,28,28000000006632,0,1917990272.0,0.6581215262413025,0.017239632084965706,211521344.0,1759882624.0,483897.34375,0.10620270669460297,0.35398139953705227
13332242,28,28000000006681,0,1587321728.0,0.6274919509887695,0.021436432376503944,72823040.0,514485888.0,256501.265625,0.025775019079446793,0.16903319947284373
13353030,28,28000000006751,0,1046950912.0,0.701396107673645,0.00961751863360405,177450000.0,3440930304.0,389470.21875,0.07401516288518906,0.2277730694611035
13368017,28,28000000006807,0,1033248320.0,0.6872601509094238,0.011996745131909847,88626248.0,1958003072.0,948425.0,0.04595489054918289,0.15060052228019716
13388091,28,28000000006888,0,1188970112.0,0.6643548607826233,0.015811895951628685,130860544.0,650963456.0,328137.90625,0.04955945909023285,0.1712716547764396
13411908,28,28000000006974,0,2416342272.0,0.6657674908638,0.01583646796643734,382588352.0,500640992.0,317832.8125,0.1273173987865448,0.41833307449040624
13430889,28,28000000007050,0,2544850432.0,0.6342759728431702,0.019884251058101654,132538416.0,649535936.0,645891.0625,0.0906500592827797,0.2229104492264159
13449697,28,28000000007125,0,1202032256.0,0.7009327411651611,0.010038045234978199,246043744.0,4278747392.0,322426.75,0.09917338192462921,0.23894310679307326
