GalaxyID_test,Snap_Last_Major_Merger,L_Last_Major_Merger,Redshift
15362841,28,5.178670883178711,0.0
15410273,28,1.320075511932373,0.0
14809906,28,1.265531063079834,0.0
8469872,28,8.62300968170166,0.0
9691855,28,1.4115183353424072,0.0
18167601,28,1.4846435785293581,0.0
17283835,28,1.644115328788757,0.0
9081991,28,1.310557842254639,0.0
10098636,28,1.6437441110610962,0.0
16157603,28,1.3089845180511477,0.0
17366604,28,1.5227596759796145,0.0
18250541,28,1.7245672941207886,0.0
17407790,28,1.2783650159835815,0.0
8460063,28,1.2799520492553709,0.0
8692369,28,1.728102445602417,0.0
15430411,28,1.5777757167816162,0.0
17508359,28,1.6113487482070925,0.0
9368070,28,1.4483673572540283,0.0
8561074,28,1.447407841682434,0.0
15823417,28,1.3836208581924438,0.0
9928516,28,1.6117768287658691,0.0
16030139,28,1.5429565906524658,0.0
14120120,28,1.3537030220031738,0.0
9833053,28,1.4375380277633667,0.0
9638853,28,1.9052704572677608,0.0
16487718,28,1.2920669317245483,0.0
14766123,28,1.897417902946472,0.0
18873061,27,1.3071407079696655,0.1
17718284,27,1.4400891065597534,0.1
16005098,27,1.3264368772506714,0.1
17392884,27,1.310713291168213,0.1
10202982,27,1.5455801486968994,0.1
10323276,27,1.4622806310653689,0.1
13746724,27,1.272066354751587,0.1
2748527,27,1.6422927379608154,0.1
12187581,27,2.8775060176849365,0.1
14523328,27,1.3307205438613892,0.1
14747623,27,1.381477952003479,0.1
18194865,27,1.3668320178985596,0.1
10048611,27,1.7960731983184814,0.1
8905407,27,1.3792734146118164,0.1
17473041,27,34.97298812866211,0.1
14018345,27,1.3992087841033936,0.1
8324881,27,1.2964822053909302,0.1
14559627,27,1.823458671569824,0.1
9239917,27,1.3684245347976685,0.1
12676166,27,1.6166238784790041,0.1
16928821,27,3.1906583309173584,0.1
10230192,27,1.458493947982788,0.1
10088970,27,1.7053844928741455,0.1
8727293,27,1.4957271814346311,0.1
16394336,27,1.5929063558578491,0.1
17835494,27,1.6072046756744385,0.1
17654556,27,1.6005921363830566,0.1
11525815,27,1.349350094795227,0.1
6659446,27,1.362014651298523,0.1
8945136,27,1.6932264566421509,0.1
15654214,27,4.0800490379333505,0.1
9211156,27,71.9225845336914,0.1
13715537,27,1.6579453945159912,0.1
2780928,27,1.4058442115783691,0.1
17071982,27,1.3217724561691284,0.1
12767853,27,1.7745630741119385,0.1
10915109,27,1.6547967195510864,0.1
10046237,27,1.3675153255462646,0.1
1763816,27,1.7571581602096558,0.1
10270262,27,10.551368713378906,0.1
8525642,27,1.7214901447296145,0.1
8323310,27,1.6177377700805664,0.1
10105008,27,1.4682173728942869,0.1
10189420,27,1.6476755142211914,0.1
9716327,27,1.2922278642654421,0.1
8965614,27,1.702345609664917,0.1
9633337,27,1.2569797039031982,0.1
12132759,27,1.4817986488342283,0.1
18088612,27,1.2500324249267578,0.1
12785591,27,1.2748596668243408,0.1
8264928,27,1.2718864679336548,0.1
16956975,27,1.3719658851623535,0.1
9287830,27,24.9872989654541,0.1
16618996,27,22.91065216064453,0.1
8961772,27,1.4038095474243164,0.1
9943637,27,1.417553186416626,0.1
16204627,27,1.2575945854187012,0.1
8434936,26,1.8526711463928225,0.18
17068441,26,1.4023000001907349,0.18
16403898,26,1.4628009796142578,0.18
16398554,26,1.3836787939071655,0.18
16424324,26,1.316197395324707,0.18
16668992,26,1.401541233062744,0.18
11561158,26,3.339608192443848,0.18
14720585,26,35.59338760375977,0.18
15589743,26,1.2959579229354858,0.18
19507560,26,1.4605093002319336,0.18
8498872,26,1.402684450149536,0.18
15878251,26,1.4652376174926758,0.18
14728142,26,1.6779568195343018,0.18
8358440,26,1.3383378982543943,0.18
10242261,26,1.4433311223983765,0.18
20259284,26,3.8918068408966064,0.18
2490437,26,1.8750401735305784,0.18
17246197,26,1.3793669939041138,0.18
9709796,26,1.834301233291626,0.18
18399452,26,1.3582557439804075,0.18
9632385,26,1.6390641927719116,0.18
9214338,26,1.2894256114959717,0.18
9634679,26,1.5973516702651978,0.18
15522088,26,10.328975677490234,0.18
10557407,26,8.657888412475586,0.18
10296223,26,1.510960817337036,0.18
9786060,26,1.651949763298035,0.18
8703530,26,1.2509170770645142,0.18
8304408,26,1.5170626640319824,0.18
14841934,26,1.53762948513031,0.18
10001964,26,1.3845854997634888,0.18
8274106,26,1.6187189817428589,0.18
15172288,26,1.3436720371246338,0.18
8500518,26,1.50782573223114,0.18
15110221,26,1.5243582725524902,0.18
18352115,26,5.9002556800842285,0.18
13857960,26,1.250519633293152,0.18
15851557,26,1.937055230140686,0.18
15305908,26,1.2783958911895752,0.18
16433029,26,4.226835250854491,0.18
9602574,26,1.2652430534362793,0.18
8090112,26,1.2544816732406616,0.18
9006562,26,1.333141207695007,0.18
10500691,26,1.314869999885559,0.18
8557835,26,1.4014749526977541,0.18
17820509,26,1.4124373197555542,0.18
10152756,26,2.663494110107422,0.18
16677354,26,1.3966693878173828,0.18
15227040,26,1.3365515470504759,0.18
17467743,26,1.4213144779205322,0.18
16948257,26,1.2622920274734497,0.18
18758770,26,1.65907084941864,0.18
10408025,26,1.7409309148788452,0.18
16210120,26,1.2904527187347412,0.18
13151895,26,1.2688038349151611,0.18
10335383,26,1.6616744995117188,0.18
14216102,26,3.471827268600464,0.18
19915810,26,1.2722434997558594,0.18
13872509,26,1.2682218551635742,0.18
18544428,26,17.303197860717773,0.18
17483369,26,1.3802634477615356,0.18
9348795,26,1.2792035341262815,0.18
18151088,26,1.257069706916809,0.18
17752120,26,4.883453369140625,0.18
2289703,26,10.807278633117676,0.18
18454336,26,1.2624614238739014,0.18
8737296,26,1.433024525642395,0.18
20339743,26,1.7643371820449831,0.18
20429477,26,1.2537261247634888,0.18
18279145,26,1.3314915895462036,0.18
18416570,26,1.543853759765625,0.18
16664981,26,1.8326672315597532,0.18
16179867,25,1.2837063074111938,0.27
9380244,25,1.3391704559326172,0.27
14696151,25,1.3119746446609497,0.27
9647056,25,1.6248496770858765,0.27
15940995,25,2.7212154865264893,0.27
17386981,25,2.289016962051392,0.27
10559708,25,1.423543930053711,0.27
16253921,25,1.6982079744338991,0.27
17348507,25,1.4739323854446411,0.27
16249622,25,1.375413179397583,0.27
9463307,25,1.3124052286148071,0.27
15295233,25,4.03023099899292,0.27
9108582,25,1.5339131355285645,0.27
8077031,25,1.5065698623657229,0.27
18162104,25,28.488176345825195,0.27
15386754,25,1.2540168762207031,0.27
9174355,25,32.62733840942383,0.27
10204082,25,1.2658474445343018,0.27
17424918,25,1.3184754848480225,0.27
15904404,25,1.3556926250457764,0.27
15328473,25,1.3073818683624268,0.27
10377621,25,1.6297954320907593,0.27
10257626,25,1.724529266357422,0.27
16550702,25,1.5414857864379885,0.27
18423921,25,1.462330937385559,0.27
17889273,25,1.3887827396392822,0.27
15157617,25,1.3125203847885132,0.27
15554595,25,1.5850523710250854,0.27
16322845,25,3.593735933303833,0.27
15541999,25,1.4917449951171875,0.27
18435213,25,1.3380120992660522,0.27
14476588,25,1.3412890434265137,0.27
12701692,25,1.655464768409729,0.27
981980,25,1.4306393861770632,0.27
12690763,25,1.2922874689102173,0.27
12648879,25,1.256377100944519,0.27
18060725,25,1.3445461988449097,0.27
17497366,25,1.3249667882919312,0.27
9225417,25,1.449429988861084,0.27
9918196,25,1.71277117729187,0.27
16062294,25,1.3156287670135498,0.27
8483645,25,1.330843448638916,0.27
10244344,25,1.329286813735962,0.27
14059469,25,1.4684771299362185,0.27
13709939,25,1.2624539136886597,0.27
8290282,25,1.6633059978485107,0.27
17875911,25,1.3869187831878662,0.27
10238905,25,1.522387146949768,0.27
8819792,25,1.2635740041732788,0.27
18041099,25,1.3827506303787231,0.27
9201925,25,3.7361261844635014,0.27
20359745,25,1049.8790283203123,0.27
9052811,25,2.0096361637115483,0.27
8870453,25,1.5396839380264282,0.27
17505528,25,1.4086521863937378,0.27
18433096,25,1.462036371231079,0.27
9388125,25,1.401860237121582,0.27
8924821,25,1.3175907135009766,0.27
8388372,25,2.137380838394165,0.27
10316711,25,1.6969871520996094,0.27
12176835,25,1.265763521194458,0.27
16745326,25,1.301343560218811,0.27
10819137,25,1.487393498420715,0.27
9440185,25,1.57021164894104,0.27
16960167,25,1.457326054573059,0.27
8814842,25,1.368290901184082,0.27
8615266,25,1.357596755027771,0.27
14164096,25,1.264845371246338,0.27
9874753,25,4.042981624603272,0.27
15583094,24,1.5387399196624756,0.37
9425387,24,1.8114924430847168,0.37
20414028,24,1.3864877223968506,0.37
12767218,24,1.8209657669067385,0.37
10039759,24,1.2843832969665527,0.37
14618435,24,1.5456808805465698,0.37
16886030,24,1.2541971206665041,0.37
15990650,24,1.4560211896896362,0.37
15381417,24,1.966493010520935,0.37
13184670,24,1.4217705726623535,0.37
10740679,24,1.2677021026611328,0.37
16150065,24,1.3537585735321045,0.37
9055873,24,1.5575600862503052,0.37
15070187,24,1.6062498092651367,0.37
11568391,24,1.2648019790649414,0.37
8414200,24,2.621741533279419,0.37
8976541,24,1.2708542346954346,0.37
8770454,24,1.5435011386871338,0.37
6082966,24,1.568749189376831,0.37
10554760,24,3.5156338214874268,0.37
9762289,24,1.261809468269348,0.37
16689343,24,1.3048374652862549,0.37
14531471,24,1.3945165872573853,0.37
10357347,24,1.4002541303634644,0.37
17884044,24,1.70680034160614,0.37
8997130,24,1.6159563064575195,0.37
12190345,24,1.374673843383789,0.37
19879649,24,1.3343031406402588,0.37
8628413,24,1.3098838329315186,0.37
16491888,24,1.7668724060058594,0.37
8689645,24,1.4902435541152954,0.37
17990051,24,1.7420594692230225,0.37
17535726,24,1.336326241493225,0.37
12002343,24,1.3323121070861816,0.37
13698383,24,1.6517477035522459,0.37
9105123,24,1.353380799293518,0.37
16832144,24,15.720318794250488,0.37
16935095,24,1.371185302734375,0.37
16653664,24,1.4317337274551392,0.37
12137660,24,1.3684407472610474,0.37
10168969,24,1.2892904281616209,0.37
10117048,24,1.3058136701583862,0.37
10042583,24,1.4992947578430176,0.37
14851689,24,1.6539077758789062,0.37
10624027,24,1.802793264389038,0.37
14570466,24,1.5117443799972534,0.37
10127623,24,1.7604966163635254,0.37
9636079,24,1.5224882364273071,0.37
9810932,24,1.490099310874939,0.37
18056321,24,1.4836561679840088,0.37
9731856,24,30.902929306030273,0.37
20043745,24,8.213667869567871,0.37
13738373,24,1.6574047803878784,0.37
16750449,24,1.5251212120056152,0.37
15602667,24,1.2548919916152954,0.37
15667566,24,1.2842490673065186,0.37
15018059,24,55.94798278808594,0.37
10092168,24,3.519751787185669,0.37
14240975,24,1.5616748332977295,0.37
19380932,24,4383.9462890625,0.37
17618660,24,1.2767971754074097,0.37
17527003,24,1.4507908821105957,0.37
9512113,24,1.5454262495040894,0.37
8823157,24,1.412942886352539,0.37
18160042,24,1.6426879167556765,0.37
8862668,24,1.3924959897994995,0.37
17664410,24,1.7921652793884275,0.37
10775511,24,1.8489948511123655,0.37
17676396,24,1.511985182762146,0.37
8508010,24,1.3592841625213623,0.37
18022138,24,1.3102704286575315,0.37
19927838,24,1.2981359958648682,0.37
8632037,24,1.4353175163269043,0.37
9284259,24,1.4058908224105835,0.37
14607787,24,1.665364384651184,0.37
10668208,24,1.4017261266708374,0.37
12699139,24,1.2623388767242432,0.37
10854354,24,1.5154001712799072,0.37
16024914,24,1.6709322929382324,0.37
14093861,24,1.590128779411316,0.37
9008303,24,3.5005269050598145,0.37
17799611,24,3.4097740650177,0.37
18470776,24,1.5333285331726074,0.37
11515978,24,1.4198448657989502,0.37
15197399,24,1.5569586753845217,0.37
16268671,24,1.3941375017166138,0.37
17839827,24,1.330012321472168,0.37
16106437,24,1.4975634813308716,0.37
10049926,24,1.4009836912155151,0.37
9813651,24,1.954277753829956,0.37
16931056,24,1.8999567031860352,0.37
9397255,24,1.5692815780639648,0.37
8350685,24,1.6094191074371338,0.37
20574261,24,1.3639527559280396,0.37
17162000,24,1.3223466873168943,0.37
17737061,24,1.5523121356964111,0.37
18171868,24,1.4209102392196655,0.37
16409436,24,1.3108696937561035,0.37
16874412,24,1.2956167459487915,0.37
8080038,24,1.543231964111328,0.37
8850935,24,1.4266318082809448,0.37
15084442,24,1.2931594848632812,0.37
14822489,24,1.282581090927124,0.37
18447769,24,1.3126943111419678,0.37
18294880,24,1.604458570480347,0.37
20440704,24,1.2564053535461426,0.37
18143518,23,2.74297308921814,0.5
8980186,23,1.9661076068878172,0.5
15953505,23,1.4331471920013428,0.5
8849003,23,1.312193751335144,0.5
9792407,23,1.8078501224517824,0.5
10513356,23,1.442381739616394,0.5
9642758,23,1.2956300973892212,0.5
9095345,23,1.265527606010437,0.5
9063624,23,1.4226528406143188,0.5
8613787,23,1.2626566886901855,0.5
17082771,23,84.06829071044922,0.5
8708413,23,1.3787680864334106,0.5
14829298,23,1.2575637102127075,0.5
17164303,23,1.4232121706008911,0.5
10313009,23,1.2890642881393433,0.5
10141547,23,1.4002275466918943,0.5
17783096,23,5.286832809448242,0.5
9666767,23,6.68390417098999,0.5
8895812,23,1.4337998628616333,0.5
11464247,23,1.7663476467132568,0.5
16662839,23,1.3182250261306765,0.5
15393778,23,1.3551298379898071,0.5
9019264,23,1.3673028945922852,0.5
17763271,23,1.5759975910186768,0.5
8550655,23,1.257889986038208,0.5
20242621,23,1.3570553064346311,0.5
2112126,23,3.437668800354004,0.5
9767426,23,1.5427598953247068,0.5
8745474,23,2.591386318206787,0.5
8776659,23,1.4986270666122437,0.5
16841705,23,1.81363046169281,0.5
17491004,23,9.5924072265625,0.5
9821192,23,1.3349967002868652,0.5
9074809,23,1.8853180408477783,0.5
17818556,23,1.536296248435974,0.5
9302115,23,1.4485286474227903,0.5
18085861,23,9.284915924072266,0.5
9237862,23,2.749580383300781,0.5
8739448,23,14.945019721984865,0.5
8948514,23,1.8531304597854612,0.5
8475282,23,1.2692759037017822,0.5
9020523,23,1.6130328178405762,0.5
8364906,23,1.310770034790039,0.5
13886254,23,1.348541021347046,0.5
13678885,23,1.339410662651062,0.5
8530808,23,1.580885648727417,0.5
16965345,23,24.53018951416016,0.5
9012764,23,1.4331270456314087,0.5
9208681,23,1.5441805124282837,0.5
8517165,23,1.3313013315200806,0.5
8694639,23,1.61963152885437,0.5
18174421,23,21.787492752075195,0.5
17948663,23,22.21962547302246,0.5
17519777,23,1.4929277896881104,0.5
17630010,23,1.4223681688308716,0.5
18037031,23,1.4662978649139404,0.5
8562465,23,1.2612131834030151,0.5
14642196,23,1.2944484949111938,0.5
15490692,23,1.4401488304138184,0.5
17469550,23,1.4599390029907229,0.5
10125258,23,1.2965459823608398,0.5
17548740,23,1.6137685775756836,0.5
16420094,23,1.6290085315704346,0.5
15437985,23,1.3240960836410522,0.5
9386511,23,1.35652494430542,0.5
14967952,23,54.044471740722656,0.5
1718560,23,1.3985748291015625,0.5
8785846,23,1.9850503206253047,0.5
8302235,23,5.344038009643555,0.5
15809550,23,1.3046869039535522,0.5
12109007,23,1.317704677581787,0.5
17357222,23,1.904309153556824,0.5
16504438,23,1.3740477561950684,0.5
10282280,23,1.4558203220367432,0.5
19701409,23,22.185941696166992,0.5
8349163,23,1.2702633142471311,0.5
15710021,23,4.808929920196533,0.5
18276409,23,1.2798149585723877,0.5
16925427,23,20.64316940307617,0.5
197363,23,1.3513587713241575,0.5
10670173,23,1.416634440422058,0.5
8109570,23,1.285552144050598,0.5
8563942,23,1.5569628477096558,0.5
10639641,23,5.306300163269043,0.5
1375833,22,1.29442036151886,0.62
10239637,22,1.383353590965271,0.62
14436222,22,1.2608884572982788,0.62
14227199,22,1.2673760652542114,0.62
8844016,22,1.2656066417694092,0.62
10353850,22,1.3155381679534912,0.62
14498362,22,1.6372323036193848,0.62
16300531,22,1.3876787424087524,0.62
10030066,22,1.5300329923629759,0.62
13995967,22,3.671467304229736,0.62
9600761,22,1.2863072156906128,0.62
15804165,22,1.6984328031539917,0.62
10447829,22,1.4457199573516846,0.62
9777730,22,1.637031078338623,0.62
9256845,22,1.3158211708068848,0.62
17932703,22,1.25163996219635,0.62
13839081,22,1.2572240829467771,0.62
15494457,22,92.0063934326172,0.62
9886641,22,1.2596479654312134,0.62
8482145,22,1.2697515487670898,0.62
16882280,22,1.5669717788696291,0.62
20058967,22,1.440686583518982,0.62
15038750,22,6.012147903442383,0.62
2533442,22,1.5157054662704468,0.62
17017274,22,1.418156981468201,0.62
10517554,22,1.304443359375,0.62
9978451,22,1.3053770065307615,0.62
17154751,22,1.5273070335388184,0.62
9414770,22,1.7445602416992188,0.62
16991086,22,1.5421067476272583,0.62
13212925,22,1.2776331901550293,0.62
13266439,22,1.846487283706665,0.62
17862869,22,1.319491982460022,0.62
17451596,22,1.4348773956298828,0.62
17611275,22,1.343083739280701,0.62
19835441,22,1.3849095106124878,0.62
10047593,22,1.2900971174240112,0.62
8953148,22,1.2546318769454956,0.62
1704971,22,1.391106128692627,0.62
11453997,22,1.596200704574585,0.62
19595681,22,1.425165772438049,0.62
15635732,22,1.4676698446273804,0.62
9912257,22,13.95565700531006,0.62
20294914,22,1.3820106983184814,0.62
9615538,22,1.294264316558838,0.62
15984133,22,1.5744590759277344,0.62
2292112,22,9.323002815246582,0.62
17271201,22,1.443169355392456,0.62
15125932,22,1.342914581298828,0.62
14674760,22,1.254178524017334,0.62
13662382,22,1.8092855215072632,0.62
10324277,22,4.611032485961914,0.62
8586726,22,1.402490496635437,0.62
17267398,22,215.7072906494141,0.62
19814705,22,1.3466153144836426,0.62
15445483,22,1.305850625038147,0.62
8935446,22,1.2626055479049685,0.62
9644308,22,1.318499207496643,0.62
14032064,22,1.3831368684768677,0.62
12683165,22,246.5458831787109,0.62
15343517,22,1.3298039436340332,0.62
9203269,22,1.3472632169723509,0.62
8801709,22,48.66318893432617,0.62
8717752,22,1.5684605836868286,0.62
9905520,21,27.61878776550293,0.74
14188899,21,1.2953712940216064,0.74
15846479,21,7.874153614044189,0.74
14338940,21,1.5427533388137815,0.74
15151455,21,1.2606565952301023,0.74
2637009,21,1.4436063766479492,0.74
16789311,21,1.332939863204956,0.74
16994863,21,1.5532636642456057,0.74
9400186,21,1.3448190689086914,0.74
15620685,21,1.3391023874282837,0.74
16221451,21,1.3243532180786133,0.74
15418091,21,1.4340415000915527,0.74
10526686,21,1.4419400691986084,0.74
9694150,21,1.2975229024887085,0.74
17816033,21,1.3291263580322266,0.74
18414719,21,1.4515321254730225,0.74
20504298,21,1.3346163034439087,0.74
10122176,21,1.2525310516357422,0.74
17432570,21,1.6955736875534058,0.74
18104017,21,1.3054521083831787,0.74
16699987,21,1.6676504611968994,0.74
10199061,21,1.2920936346054075,0.74
17176508,21,1.331144094467163,0.74
10862982,21,1.2576382160186768,0.74
17204631,21,2.502556800842285,0.74
9121172,21,1.3410475254058838,0.74
10077595,21,1.465572714805603,0.74
15548147,21,1.4324134588241575,0.74
9948147,21,17.093982696533207,0.74
19462908,21,4.533363342285156,0.74
14295496,21,1.6763772964477541,0.74
13811994,21,2.867163896560669,0.74
9708148,21,1.3490887880325315,0.74
20796004,21,1.5224993228912354,0.74
9849524,21,1.285757303237915,0.74
15576069,21,1.5555984973907468,0.74
15921053,21,1.2626742124557495,0.74
19615774,21,1.2916041612625122,0.74
578841,21,1.6328036785125732,0.74
1703009,21,1.55418598651886,0.74
19182761,21,1.2876737117767334,0.74
18108607,21,1.6095157861709597,0.74
10687442,21,1.523467779159546,0.74
9920746,21,1.627779245376587,0.74
9015913,21,1.4868923425674438,0.74
19800923,21,1.3616985082626345,0.74
9897265,21,1.579509735107422,0.74
14961744,21,1.2778878211975098,0.74
10247407,21,1.4304605722427368,0.74
17404785,21,1.605771541595459,0.74
8353604,21,1.3235094547271729,0.74
8545513,21,1.359352469444275,0.74
16347099,21,1.3167678117752075,0.74
8465780,21,1.420429229736328,0.74
12150242,21,1.3759981393814087,0.74
9273893,21,1.3069621324539185,0.74
9406026,21,1.4328062534332275,0.74
17185904,21,1.839468479156494,0.74
8417090,21,1.5108556747436523,0.74
7613425,21,1.253084659576416,0.74
15220552,21,1.747588276863098,0.74
9773936,21,2.2488844394683842,0.74
17689286,21,1.4902702569961548,0.74
15917117,21,1.6725603342056274,0.74
10352660,21,1.333759069442749,0.74
21019891,21,1.3420885801315308,0.74
13861188,21,1.9173856973648071,0.74
16385870,21,1.2526971101760864,0.74
16559174,21,1.344148874282837,0.74
20755890,21,1.3133347034454346,0.74
16146146,21,1.5770087242126465,0.74
20324216,21,1.4419618844985962,0.74
9028068,21,1.4832345247268677,0.74
246799,21,1.5374583005905151,0.74
17086647,21,1.5502103567123413,0.74
16056371,21,1.3432133197784424,0.74
15402075,21,1.5860570669174194,0.74
16199413,21,1.3869534730911257,0.74
16632264,21,1.3000177145004272,0.74
16736004,21,1.3753665685653689,0.74
17739741,21,142.84132385253906,0.74
6004914,21,33.90185546875,0.74
17131843,21,1.4065039157867432,0.74
14895218,21,1.4004292488098145,0.74
9423954,21,1.4189125299453735,0.74
16692290,21,1.382279634475708,0.74
16852685,20,1.3318089246749878,0.87
9419559,20,1.2553092241287231,0.87
15841583,20,1.2818434238433838,0.87
17647764,20,1.2850754261016846,0.87
17651635,20,1.2870160341262815,0.87
10412988,20,17.141639709472653,0.87
10249247,20,1.250186562538147,0.87
16604515,20,1.4553897380828855,0.87
10766285,20,1.725156307220459,0.87
8381504,20,1.3492594957351685,0.87
13637022,20,1.7983152866363523,0.87
10318134,20,8.891578674316406,0.87
17911420,20,1.393030881881714,0.87
8674518,20,1.273151397705078,0.87
18026172,20,4.037543296813965,0.87
10450101,20,1.6821146011352541,0.87
10488152,20,1.281382441520691,0.87
10414448,20,1.5339258909225464,0.87
11478405,20,1.4578877687454224,0.87
16140910,20,1.669618010520935,0.87
15829793,20,1.4806661605834959,0.87
16257030,20,1.2712063789367676,0.87
21242350,20,18.51797866821289,0.87
16521445,20,1.747851848602295,0.87
4560272,20,1.277491331100464,0.87
15811947,20,6.8944902420043945,0.87
18382838,20,1.37322998046875,0.87
9618713,20,1.705067753791809,0.87
8715078,20,1.3867954015731812,0.87
18412316,20,1.7176538705825806,0.87
7694028,20,1.5219812393188477,0.87
18034408,20,1.7250032424926758,0.87
17671104,20,7.140305519104004,0.87
8943297,20,1.3838073015213013,0.87
9383525,20,1.3132970333099363,0.87
17503238,20,1.3433878421783447,0.87
17454774,20,1.2589958906173706,0.87
10162863,20,1.4388587474822998,0.87
9996951,20,1.3297969102859497,0.87
12178297,20,1.693461775779724,0.87
18007672,20,1.5490469932556152,0.87
17445073,20,1.4042825698852541,0.87
9623844,20,1.7897286415100098,0.87
17391092,20,1.2891534566879272,0.87
18395812,20,1.3524707555770874,0.87
19020656,20,6.269730567932129,0.87
15063054,20,134.99494934082028,0.87
18155247,20,1.2890138626098633,0.87
20474647,20,1.356145262718201,0.87
8061834,20,1.3654897212982178,0.87
13670148,20,1.402362823486328,0.87
14653069,20,5.2998385429382315,0.87
8671263,20,1.605010747909546,0.87
14687754,20,1.3940870761871338,0.87
18354747,20,1.2573562860488892,0.87
9243465,20,1.695690035820007,0.87
15258677,20,1.4870604276657104,0.87
17147637,20,24.464311599731445,0.87
17076839,20,1.394012212753296,0.87
10396158,20,1.573514461517334,0.87
14449267,20,1.272651433944702,0.87
17528946,20,1.412048101425171,0.87
16612429,20,1.9228835105896,0.87
17037404,20,1.2968852519989014,0.87
19419622,20,1.263706922531128,0.87
17635405,20,1.4823567867279053,0.87
16952404,20,1.28305184841156,0.87
17117148,20,1.3385297060012815,0.87
17317485,20,2.0382566452026367,0.87
10471573,20,1.2945566177368164,0.87
18094330,20,1036.216552734375,0.87
16214874,20,1.4479857683181765,0.87
12174564,20,1.3340568542480469,0.87
13796726,19,1.714892864227295,1.0
9250333,19,1.3476632833480835,1.0
10329240,19,2.156602144241333,1.0
20629167,19,1.5844566822052002,1.0
13727034,19,1.3084322214126587,1.0
8391630,19,1.7157418727874756,1.0
8931579,19,1.600746512413025,1.0
9768387,19,1.6907854080200195,1.0
10094365,19,1.4378451108932495,1.0
16517496,19,1.6180365085601809,1.0
21059562,19,1.2691854238510132,1.0
20995479,19,1.443808674812317,1.0
10075159,19,1.3063064813613892,1.0
17275741,19,1.3294477462768557,1.0
17150753,19,2.1032476425170903,1.0
14329684,19,1.678769588470459,1.0
13859487,19,1.3410269021987915,1.0
9866839,19,1.9771456718444824,1.0
18996096,19,1.3868554830551147,1.0
10051253,19,1.2646604776382446,1.0
9858662,19,1.5182439088821411,1.0
10011808,19,1.521007061004639,1.0
10021712,19,1.6213804483413696,1.0
9259594,19,3.10376524925232,1.0
10058549,19,1.2987122535705566,1.0
16238797,19,1.3175843954086304,1.0
9067174,19,1.3930630683898926,1.0
12089855,19,1.4159512519836426,1.0
15465662,19,10.09713649749756,1.0
16986867,19,1.2781919240951538,1.0
12211753,19,1.5016417503356934,1.0
8231472,19,1.2654742002487185,1.0
9355439,19,1.7843726873397827,1.0
16462660,19,1.2682029008865356,1.0
14047307,19,1.5476135015487669,1.0
16001261,19,1.33357834815979,1.0
9724895,19,1.572410225868225,1.0
15835145,19,1.4373098611831665,1.0
15180624,19,1.5434894561767578,1.0
9698916,19,1.3244225978851318,1.0
9035933,19,1.2724287509918213,1.0
20398653,19,1.4332871437072754,1.0
13806972,19,1.6338783502578735,1.0
13250440,19,1.732280135154724,1.0
18475201,19,1.2881402969360352,1.0
8911638,19,3.579336881637573,1.0
