GalaxyID,GroupID,LastProgID,TopLeafID,DescendantID,SnapNum,Stars_Mass,SF_Hydrogen,SF_Oxygen,Redshift,StarFormationRate,Stars_Metallicity,SF_Mass,BlackHoleMass,MassType_DM,SF_Metallicity,Vmax,sz_GalaxyID,R_halfmass30,R_halfmass100,mor_GalaxyID,KappaCoRot,fof_GroupID,GroupCentreOfPotential_x,GroupCentreOfPotential_y,GroupCentreOfPotential_z,Group_M_Crit200,Group_R_Crit200,NumOfSubhalos
138060,28000000000001,138871,138086,138060,28,21274406912.0,0.0,0.0,2.220446049250313e-16,0.0,0.02261345088481903,0.0,26988736.0,52847693824.0,0.0,172.2970733642578,138060,2.850027276498475,2.8515923574053783,138060,0.3636536663079539,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
8240699,28000000000001,8242260,8240723,8240699,28,34130413568.0,0.6785969138145447,0.0139691811054945,2.220446049250313e-16,4.989044189453125,0.02386867068707943,9094456320.0,2447365.5,978947538944.0,0.03292421996593475,185.3873748779297,8240699,6.135700363799245,6.287082084783607,8240699,0.6570169978581595,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
8253667,28000000000001,8255215,8253692,8253667,28,26578366464.0,0.6841514706611633,0.012948674149811268,2.220446049250313e-16,2.5309066772460938,0.022522157058119774,6321651712.0,2293215.25,825930678272.0,0.030703051015734673,167.08889770507812,8253667,5.390572226485338,5.665268450608733,8253667,0.6117036340607551,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
140113,28000000000001,141440,140138,140113,28,26306869248.0,0.0,0.0,2.220446049250313e-16,0.0,0.03157154843211174,0.0,22361042.0,19089545216.0,0.0,211.40646362304688,140113,1.4084498494316529,1.4084498494316529,140113,0.3892383508335919,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
142885,28000000000001,143803,142911,142885,28,14884658176.0,0.0,0.0,2.220446049250313e-16,0.0,0.015321534126996994,0.0,40643752.0,58102411264.0,0.0,154.3236541748047,142885,2.933807789803593,2.9352230502220062,142885,0.24961289662126188,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9481538,28000000000001,9482504,9481564,9481538,28,12092777472.0,0.0,0.0,2.220446049250313e-16,0.0,0.015916597098112106,0.0,4859999.0,266885234688.0,0.0,132.7313232421875,9481538,3.1456406645072708,3.5263186079811675,9481538,0.20132788545228839,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
2632459,28000000000001,2633225,2632485,2632459,28,14414411776.0,0.0,0.0,2.220446049250313e-16,0.0,0.024514630436897278,0.0,3329523.25,70744752128.0,0.0,146.9736785888672,2632459,2.8641690504721544,2.8671441736598777,2632459,0.40319933165377825,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
8206767,28000000000001,8216839,8206794,8206767,28,156884533248.0,0.0,0.0,2.220446049250313e-16,0.0,0.024896183982491493,0.0,315560960.0,785337548800.0,0.0,285.0037841796875,8206767,6.312695680743682,8.398275884491527,8206767,0.15050794623632405,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9435792,28000000000001,9437927,9435818,9435792,28,38560833536.0,0.0,0.0,2.220446049250313e-16,0.0,0.022114835679531097,0.0,56333224.0,354877472768.0,0.0,209.4196319580078,9435792,2.9501352253533173,3.0300139044739756,9435792,0.4001747613632631,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9485864,28000000000001,9486541,9485889,9485864,28,10574075904.0,0.6332025527954102,0.021371953189373016,2.220446049250313e-16,0.4152691960334778,0.021372115239501,1095598080.0,571090.0,238798700544.0,0.05289774015545845,140.18167114257812,9485864,4.960384904910997,5.012521252741052,9485864,0.5708771717157701,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
131932,28000000000001,132807,131958,131932,28,27276816384.0,0.0,0.0,2.220446049250313e-16,0.0,0.02551303058862686,0.0,17297222.0,84298432512.0,0.0,195.71214294433594,131932,2.496603480240069,2.496987184527071,131932,0.4294811023591842,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9466654,28000000000001,9467750,9466681,9466654,28,17991124992.0,0.6885898113250732,0.014119574800133705,2.220446049250313e-16,0.014403756707906723,0.0149146169424057,48166568.0,44686984.0,322457239552.0,0.02965952828526497,183.764404296875,9466654,4.9175406506540185,5.060290292819947,9466654,0.5580973383498776,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9477643,28000000000001,9478260,9477670,9477643,28,10778876928.0,0.657061755657196,0.017447957769036293,2.220446049250313e-16,0.7709358930587769,0.0212634839117527,867555584.0,1083730.0,293420597248.0,0.04218654707074165,149.68186950683594,9477643,4.856843091930303,4.948325785952979,9477643,0.6017634756102818,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9483123,28000000000001,9483779,9483149,9483123,28,12474196992.0,0.6622297167778015,0.01643453724682331,2.220446049250313e-16,0.645946204662323,0.01975368522107601,1682358400.0,456412.03125,239380381696.0,0.0400899313390255,140.6497344970703,9483123,5.144432468700049,5.30597408018286,9483123,0.5781595107955556,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9484895,28000000000001,9485863,9484922,9484895,28,13753495552.0,0.0,0.0,2.220446049250313e-16,0.0,0.019224410876631737,0.0,8926211.0,225274085376.0,0.0,164.3055419921875,9484895,3.9053291380601656,4.049532420501133,9484895,0.22089294977970014,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
132808,28000000000001,135176,132834,132808,28,34259257344.0,0.5988126993179321,0.026278553530573845,2.220446049250313e-16,0.8711506724357605,0.03262586146593094,1592462208.0,461671.375,46400491520.0,0.06743185222148895,210.3648681640625,132808,3.0297567314307017,3.0297567314307017,132808,0.504331839702182,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
2635685,28000000000001,2636272,2635710,2635685,28,11128099840.0,0.0,0.0,2.220446049250313e-16,0.0,0.022749649360775948,0.0,1512165.875,77473112064.0,0.0,130.41336059570312,2635685,3.3536871907446426,3.378977192030025,2635685,0.29788445783557327,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9479185,28000000000001,9481537,9479212,9479185,28,35796242432.0,0.5961709022521973,0.028680797666311264,2.220446049250313e-16,2.531304121017456,0.031616464257240295,2129017088.0,12543416.0,132657315840.0,0.06870587915182114,215.66726684570312,9479185,2.7370739619534654,2.746985747946244,9479185,0.613977629964752,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9491217,28000000000001,9491683,9491244,9491217,28,10039673856.0,0.572257399559021,0.030980218201875687,2.220446049250313e-16,0.23268353939056396,0.021280962973833084,365549408.0,822435.875,194308128768.0,0.07919532805681229,139.72157287597656,9491217,4.054184949277548,4.1601974553248855,9491217,0.3766410230589318,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
135177,28000000000001,136320,135203,135177,28,23675250688.0,0.0,0.0,2.220446049250313e-16,0.0,0.023361245170235634,0.0,24275418.0,57986072576.0,0.0,158.99163818359375,135177,3.785084143374662,3.7854432331868355,135177,0.5109502232311406,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
8259238,28000000000001,8264927,8259264,8259238,28,91557445632.0,0.0,0.0,2.220446049250313e-16,0.0,0.03162064775824547,0.0,229551424.0,351862292480.0,0.0,297.4233703613281,8259238,2.8673542326316004,2.891572632813135,8259238,0.258037480657047,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9446776,28000000000001,9449131,9446802,9446776,28,55947722752.0,0.0,0.0,2.220446049250313e-16,0.0,0.024276260286569595,0.0,88608024.0,203576590336.0,0.0,237.4481658935547,9446776,3.6162357980019206,3.8785211719077552,9446776,0.19969846342620873,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
124303,28000000000001,127770,124330,124303,28,42718289920.0,0.0,0.0,2.220446049250313e-16,0.0,0.026003366336226463,0.0,154904320.0,45237084160.0,0.0,242.53533935546875,124303,2.094997974883441,2.094997974883441,124303,0.3022976469857346,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
8216840,28000000000001,8222574,8216867,8216840,28,92137955328.0,0.0,0.0,2.220446049250313e-16,0.0,0.022046184167265892,0.0,142675520.0,1153875312640.0,0.0,268.42364501953125,8216840,5.077928792697791,5.582402877224373,8216840,0.2076745041682414,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
8237249,28000000000001,8238667,8237276,8237249,28,40288518144.0,0.6634392738342285,0.016338791698217392,2.220446049250313e-16,2.3967344760894775,0.022832969203591347,5827640320.0,7338696.5,984018124800.0,0.03943910077214241,192.22389221191406,8237249,8.293564412194273,8.581181377574518,8237249,0.7353067356026344,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
8242261,28000000000001,8244580,8242287,8242261,28,72039383040.0,0.0,0.0,2.220446049250313e-16,0.0,0.03271006792783737,0.0,42963404.0,816119283712.0,0.0,251.7176971435547,8242261,3.1599622335878825,3.33585919540817,8242261,0.5062530723535495,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
8269570,28000000000001,8271403,8269596,8269570,28,42493222912.0,0.5813458561897278,0.02845194563269615,2.220446049250313e-16,0.4723902642726898,0.026588035747408867,966486272.0,5529110.0,465274961920.0,0.07545679807662964,198.5803680419922,8269570,3.741818596225122,4.017595044763673,8269570,0.606258940590348,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9451827,28000000000001,9452953,9451853,9451827,28,24497295360.0,0.0,0.0,2.220446049250313e-16,0.0,0.026345260441303253,0.0,9959962.0,399232303104.0,0.0,186.04351806640625,9451827,3.4989515375964677,3.5189942716647846,9451827,0.59980966208288,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9475624,28000000000001,9476460,9475650,9475624,28,27668355072.0,0.0,0.0,2.220446049250313e-16,0.0,0.023892929777503014,0.0,2439596.75,180463583232.0,0.0,179.50796508789062,9475624,4.910316710212498,5.003777356813288,9475624,0.568555223220839,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
21379521,28000000000001,21573585,21379548,21379521,28,1905425252352.0,0.6959848999977112,0.01244855485856533,2.220446049250313e-16,31.461986541748047,0.014071602374315262,53684359168.0,1670997504.0,377827266396160.0,0.026700155809521675,1040.8197021484375,21379521,12.048188467742667,28.209946612512596,21379521,0.1623135566375735,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
8234982,28000000000001,8237248,8235007,8234982,28,51981115392.0,0.5727819204330444,0.02902582660317421,2.220446049250313e-16,0.440447062253952,0.027049148455262184,877189760.0,32356158.0,1104265740288.0,0.07837840169668198,231.9125518798828,8234982,4.951285797254251,5.075146606332671,8234982,0.6446856798939264,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9452954,28000000000001,9454252,9452981,9452954,28,37937319936.0,0.0,0.0,2.220446049250313e-16,0.0,0.02692139893770218,0.0,2638897.25,294477332480.0,0.0,186.52456665039062,9452954,4.6819699444779355,4.8100482474328565,9452954,0.6183293526868827,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
8166017,28000000000001,8193524,8166044,8166017,28,191332614144.0,0.0,0.0,2.220446049250313e-16,0.0,0.02485077828168869,0.0,880296896.0,948495515648.0,0.0,318.3067321777344,8166017,6.265588120023681,7.748396172899581,8166017,0.18536517070587966,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
127771,28000000000001,130676,127796,127771,28,35625205760.0,0.0,0.0,2.220446049250313e-16,0.0,0.017160438001155853,0.0,137477040.0,69998231552.0,0.0,197.55419921875,127771,3.7703809550661673,3.7703809550661673,127771,0.329976265357033,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
138872,28000000000001,139398,138898,138872,28,12495415296.0,0.0,0.0,2.220446049250313e-16,0.0,0.018232686445116997,0.0,484530.84375,115855802368.0,0.0,122.94790649414062,138872,7.104746417494664,7.89872392139275,138872,0.5711986266444871,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9467751,28000000000001,9469006,9467776,9467751,28,16930364416.0,0.5746926069259644,0.029696188867092133,2.220446049250313e-16,0.32518795132637024,0.02041337452828884,515819776.0,1150910.0,337872355328.0,0.07864035665988922,142.31411743164062,9467751,4.729815043872872,5.156132709691542,9467751,0.46384872110605535,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
8264928,28000000000001,8266165,8264954,8264928,28,18987935744.0,0.6710119247436523,0.015020176768302917,2.220446049250313e-16,1.4333804845809937,0.020884521305561066,3048243456.0,1542800.0,676578525184.0,0.03623666614294052,160.89083862304688,8264928,3.9800896737881972,4.243339035277977,8264928,0.32205933214738025,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
141998,28000000000001,142884,142023,141998,28,15272588288.0,0.5393694043159485,0.036197010427713394,2.220446049250313e-16,0.03595395386219025,0.021937448531389236,116563600.0,3638396.75,71258587136.0,0.09455537050962448,123.67639923095703,141998,5.888432926685875,6.028465505726861,141998,0.4543847607023419,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9473361,28000000000001,9474585,9473387,9473361,28,31225745408.0,0.0,0.0,2.220446049250313e-16,0.0,0.025734802708029747,0.0,3887103.25,171728355328.0,0.0,183.3750457763672,9473361,6.466468659242952,6.97966321008372,9473361,0.5269597082758181,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9483780,28000000000001,9484469,9483805,9483780,28,10286733312.0,0.5779336094856262,0.028653040528297424,2.220446049250313e-16,0.011830623261630535,0.021784154698252678,47578996.0,1181204.625,260321673216.0,0.07732921093702316,127.90411376953125,9483780,4.082943598887806,4.1269639845779205,9483780,0.5044728988968353,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9490149,28000000000001,9490636,9490175,9490149,28,13186452480.0,0.0,0.0,2.220446049250313e-16,0.0,0.02307969331741333,0.0,448573.125,186949582848.0,0.0,158.56637573242188,9490149,2.8063141489585455,2.8235030307449627,9490149,0.351300434326341,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9476461,28000000000001,9477642,9476487,9476461,28,20912070656.0,0.5588704347610474,0.032501738518476486,2.220446049250313e-16,0.3174021542072296,0.022195566445589066,548921024.0,1664917.25,226844688384.0,0.08596647530794144,150.6862030029297,9476461,4.877447642289936,5.268874259291966,9476461,0.5054643808797307,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9443123,28000000000001,9446775,9443149,9443123,28,63679098880.0,0.0,0.0,2.220446049250313e-16,0.0,0.029821213334798813,0.0,157014064.0,166919618560.0,0.0,279.4054260253906,9443123,2.109957733785631,2.1112442256301027,9443123,0.2484895578108203,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
